design,time,arm_angle,counterweight_x,counterweight_y,arm_tip_x,arm_tip_y,projectile_x,projectile_y,released
initial,0.300000000,-0.633481244,-0.902696479,7.662978262,2.820892587,4.928150211,1.357387583,2.901290120,false
initial,0.316666667,-0.620883028,-0.910977078,7.651553506,2.846769541,4.963851821,1.412949088,2.915884845,false
initial,0.333333333,-0.607724718,-0.919471428,7.639510438,2.873314476,5.001485594,1.471240521,2.931654773,false
initial,0.350000000,-0.594021130,-0.928148533,7.626850628,2.900430532,5.041046624,1.532223566,2.948674296,false
initial,0.366666667,-0.579787599,-0.936976639,7.613576634,2.928018488,5.082526917,1.595856635,2.967022628,false
initial,0.383333333,-0.565040002,-0.945923332,7.599692135,2.955977049,5.125914979,1.662094446,2.986783653,false
initial,0.400000000,-0.549794776,-0.954955631,7.585202056,2.984203155,5.171195416,1.730887569,3.008045730,false
initial,0.416666667,-0.534068939,-0.964040100,7.570112693,3.012592327,5.218348560,1.802181959,3.030901453,false
initial,0.433333333,-0.517880097,-0.973142973,7.554431821,3.041039044,5.267350114,1.875918473,3.055447354,false
initial,0.450000000,-0.501246464,-0.982230278,7.538168801,3.069437158,5.318170830,1.952032372,3.081783552,false
initial,0.466666667,-0.484186861,-0.991267987,7.521334670,3.097680332,5.370776220,2.030452826,3.110013344,false
initial,0.483333333,-0.466720721,-1.000222163,7.503942223,3.125662517,5.425126309,2.111102413,3.140242717,false
initial,0.500000000,-0.448868086,-1.009059120,7.486006073,3.153278454,5.481175428,2.193896635,3.172579811,false
initial,0.516666667,-0.430649600,-1.017745594,7.467542709,3.180424191,5.538872064,2.278743445,3.207134286,false
initial,0.533333333,-0.412086495,-1.026248910,7.448570520,3.206997633,5.598158754,2.365542812,3.244016634,false
initial,0.550000000,-0.393200575,-1.034537170,7.429109814,3.232899094,5.658972043,2.454186319,3.283337410,false
initial,0.566666667,-0.374014189,-1.042579425,7.409182814,3.258031868,5.721242498,2.544556810,3.325206387,false
initial,0.583333333,-0.354550203,-1.050345862,7.388813628,3.282302791,5.784894788,2.636528105,3.369731645,false
initial,0.600000000,-0.334831966,-1.057807984,7.368028207,3.305622814,5.849847826,2.729964780,3.417018594,false
initial,0.616666667,-0.314883265,-1.064938786,7.346854280,3.327907544,5.916014973,2.824722046,3.467168936,false
initial,0.633333333,-0.294728282,-1.071712924,7.325321264,3.349077787,5.983304313,2.920645709,3.520279579,false
initial,0.650000000,-0.274391543,-1.078106880,7.303460156,3.369060048,6.051618986,3.017572251,3.576441507,false
initial,0.666666667,-0.253897857,-1.084099112,7.281303415,3.387787007,6.120857578,3.115329022,3.635738626,false
initial,0.683333333,-0.233272262,-1.089670191,7.258884810,3.405197946,6.190914572,3.213734562,3.698246593,false
initial,0.700000000,-0.212539956,-1.094802925,7.236239263,3.421239136,6.261680848,3.312599047,3.764031652,false
initial,0.716666667,-0.191726230,-1.099482462,7.213402676,3.435864161,6.333044223,3.411724886,3.833149481,false
initial,0.733333333,-0.170856402,-1.103696379,7.190411745,3.449034192,6.404890039,3.510907444,3.905644086,false
initial,0.750000000,-0.149955742,-1.107434744,7.167303762,3.460718187,6.477101766,3.609935910,3.981546749,false
initial,0.766666667,-0.129049404,-1.110690165,7.144116416,3.470893035,6.549561641,3.708594294,4.060875050,false
initial,0.783333333,-0.108162352,-1.113457807,7.120887584,3.479543622,6.622151305,3.806662562,4.143631986,false
initial,0.800000000,-0.087319292,-1.115735396,7.097655127,3.486662830,6.694752453,3.903917877,4.229805209,false
initial,0.816666667,-0.066544601,-1.117523196,7.074456683,3.492251473,6.767247472,4.000135955,4.319366385,false
initial,0.833333333,-0.045862268,-1.118823965,7.051329471,3.496318154,6.839520062,4.095092508,4.412270716,true
initial,0.850000000,-0.024917417,-1.119653793,7.027904656,3.498912054,6.912798100,4.189420414,4.505153046,true
initial,0.866666667,-0.003463770,-1.119994819,7.003879419,3.499977466,6.987876836,4.283748319,4.595310376,true
initial,0.883333333,0.018480635,-1.119810352,6.979302837,3.499400727,7.064678512,4.378076225,4.682742706,true
initial,0.900000000,0.040884545,-1.119065734,6.954221997,3.497073532,7.143055979,4.472404131,4.767450036,true
initial,0.916666667,0.063715451,-1.117729089,6.928686858,3.492896271,7.222853113,4.566732036,4.849432367,true
initial,0.933333333,0.086939560,-1.115771696,6.902750156,3.486779194,7.303905122,4.661059942,4.928689697,true
initial,0.950000000,0.110521776,-1.113168356,6.876467260,3.478643559,7.386038976,4.755387847,5.005222027,true
initial,0.966666667,0.134425692,-1.109897753,6.849895995,3.468422751,7.469073969,4.849715753,5.079029357,true
initial,0.983333333,0.158613583,-1.105942790,6.823096428,3.456063348,7.552822403,4.944043658,5.150111687,true
initial,1.000000000,0.183046408,-1.101290914,6.796130603,3.441526124,7.637090387,5.038371564,5.218469017,true
initial,1.016666667,0.207683824,-1.095934410,6.769062251,3.424786967,7.721678766,5.132699470,5.284101347,true
initial,1.033333333,0.232484205,-1.089870661,6.741956457,3.405837702,7.806384152,5.227027375,5.347008677,true
initial,1.050000000,0.257404673,-1.083102373,6.714879299,3.384686787,7.891000049,5.321355281,5.407191007,true
initial,1.066666667,0.282401133,-1.075637760,6.687897462,3.361359891,7.975318079,5.415683186,5.464648337,true
initial,1.083333333,0.307428325,-1.067490676,6.661077818,3.335900308,8.059129262,5.510011092,5.519380667,true
initial,1.100000000,0.332439881,-1.058680701,6.634487006,3.308369226,8.142225358,5.604338998,5.571387997,true
initial,1.116666667,0.357388396,-1.049233168,6.608190987,3.278845811,8.224400240,5.698666903,5.620670327,true
initial,1.133333333,0.382225500,-1.039179137,6.582254604,3.247427123,8.305451275,5.792994809,5.667227657,true
initial,1.150000000,0.406901954,-1.028555305,6.556741144,3.214227838,8.385180697,5.887322714,5.711059987,true
initial,1.166666667,0.431367741,-1.017403858,6.531711910,3.179379787,8.463396935,5.981650620,5.752167317,true
initial,1.183333333,0.455572178,-1.005772264,6.507225815,3.143031306,8.539915891,6.075978525,5.790549647,true
initial,1.200000000,0.479464029,-0.993713005,6.483339000,3.105346400,8.614562120,6.170306431,5.826206977,true
initial,1.216666667,0.502991632,-0.981283259,6.460104493,3.066503742,8.687169916,6.264634337,5.859139307,true
initial,1.233333333,0.526103027,-0.968544515,6.437571903,3.026695490,8.757584251,6.358962242,5.889346637,true
initial,1.250000000,0.548746100,-0.955562161,6.415787165,2.986125971,8.825661574,6.453290148,5.916828967,true
initial,1.266666667,0.570868725,-0.942405005,6.394792342,2.945010213,8.891270445,6.547618053,5.941586297,true
initial,1.283333333,0.592418919,-0.929144780,6.374625478,2.903572373,8.954291972,6.641945959,5.963618627,true
initial,1.300000000,0.613344990,-0.915855602,6.355320519,2.862044062,9.014620075,6.736273864,5.982925957,true
initial,1.316666667,0.633595705,-0.902613413,6.336907295,2.820662598,9.072161532,6.830601770,5.999508287,true
initial,1.333333333,0.653120445,-0.889495407,6.319411567,2.779669206,9.126835839,6.924929676,6.013365617,true
initial,1.350000000,0.671869372,-0.876579441,6.302855138,2.739307187,9.178574856,7.019257581,6.024497947,true
initial,1.366666667,0.689793588,-0.863943449,6.287256029,2.699820080,9.227322271,7.113585487,6.032905277,true
initial,1.383333333,0.706845304,-0.851664857,6.272628707,2.661449840,9.273032867,7.207913392,6.038587607,true
initial,1.400000000,0.722977994,-0.839820010,6.258984375,2.624435038,9.315671628,7.302241298,6.041544937,true
initial,1.416666667,0.738146559,-0.828483611,6.246331311,2.589009124,9.355212687,7.396569203,6.041777267,true
initial,1.433333333,0.752307482,-0.817728187,6.234675242,2.555398739,9.391638140,7.490897109,6.039284597,true
initial,1.450000000,0.765418972,-0.807623573,6.224019762,2.523822118,9.424936757,7.585225015,6.034066927,true
initial,1.466666667,0.777441114,-0.798236428,6.214366768,2.494487564,9.455102597,7.679552920,6.026124257,true
initial,1.483333333,0.788336005,-0.789629776,6.205716925,2.467592029,9.482133582,7.773880826,6.015456587,true
initial,1.500000000,0.798067886,-0.781862585,6.198070130,2.443319783,9.506030029,7.868208731,6.002063917,true
initial,1.516666667,0.806603262,-0.774989368,6.191425980,2.421841181,9.526793192,7.962536637,5.985946247,true
initial,1.533333333,0.813911016,-0.769059826,6.185784232,2.403311536,9.544423829,8.056864543,5.967103577,true
initial,1.550000000,0.819962516,-0.764118513,6.181145241,2.387870079,9.558920828,8.151192448,5.945535907,true
initial,1.566666667,0.824731705,-0.760204537,6.177510371,2.375639020,9.570279916,8.245520354,5.921243237,true
initial,1.583333333,0.828195187,-0.757351285,6.174882378,2.366722692,9.578492489,8.339848259,5.894225567,true
initial,1.600000000,0.830332297,-0.755586176,6.173265734,2.361206780,9.583544559,8.434176165,5.864482897,true
initial,1.616666667,0.831125166,-0.754930442,6.172666919,2.359157632,9.585415878,8.528504070,5.832015227,true
initial,1.633333333,0.830561606,-0.755396578,6.173092496,2.360614293,9.584085937,8.622831976,5.796822557,true
initial,1.650000000,0.828649980,-0.756975945,6.174538029,2.365549771,9.579568595,8.717159882,5.758904887,true
initial,1.666666667,0.825407685,-0.759648372,6.176996683,2.373901026,9.571885219,8.811487787,5.718262217,true
initial,1.683333333,0.820854922,-0.763387451,6.180463671,2.385585540,9.561050765,8.905815693,5.674894547,true
initial,1.700000000,0.815014640,-0.768160761,6.184935985,2.400501996,9.547074641,9.000143598,5.628801877,true
initial,1.716666667,0.807912466,-0.773930105,6.190412065,2.418531029,9.529961722,9.094471504,5.579984207,true
initial,1.733333333,0.799576624,-0.780651781,6.196891430,2.439536073,9.509713517,9.188799409,5.528441537,true
initial,1.750000000,0.790037842,-0.788276880,6.204374268,2.463364284,9.486329439,9.283127315,5.474173867,true
initial,1.766666667,0.779329252,-0.796751607,6.212861003,2.489847561,9.459808170,9.377455221,5.417181197,true
initial,1.783333333,0.767486274,-0.806017647,6.222351834,2.518803665,9.430149091,9.471783126,5.357463527,true
initial,1.800000000,0.754546500,-0.816012546,6.232846269,2.550037433,9.397353742,9.566111032,5.295020857,true
initial,1.816666667,0.740549561,-0.826670136,6.244342657,2.583342091,9.361427290,9.660438937,5.229853187,true
initial,1.833333333,0.725536991,-0.837920988,6.256837723,2.618500673,9.322379976,9.754766843,5.161960517,true
initial,1.850000000,0.709552081,-0.849692889,6.270326122,2.655287521,9.280228500,9.849094748,5.091342847,true
initial,1.866666667,0.692639735,-0.861911360,6.284800024,2.693469885,9.234997339,9.943422654,5.018000177,true
initial,1.883333333,0.674846309,-0.874500185,6.300248724,2.732809595,9.186719952,10.037750560,4.941932507,true
initial,1.900000000,0.656219457,-0.887381970,6.316658297,2.773064799,9.135439852,10.132078465,4.863139837,true
initial,1.916666667,0.636807964,-0.900478717,6.334011306,2.813991756,9.081211537,10.226406371,4.781622167,true
initial,1.933333333,0.616661590,-0.913712407,6.352286555,2.855346661,9.024101246,10.320734276,4.697379497,true
initial,1.950000000,0.595830901,-0.927005592,6.371458910,2.896887492,8.964187527,10.415062182,4.610411827,true
initial,1.966666667,0.574367104,-0.940281981,6.391499172,2.938375840,8.901561622,10.509390087,4.520719157,true
initial,1.983333333,0.552321889,-0.953467020,6.412374027,2.979578728,8.836327646,10.603717993,4.428301487,true
initial,2.000000000,0.529747264,-0.966488454,6.434046047,3.020270366,8.768602559,10.698045899,4.333158817,true
initial,2.016666667,0.506695400,-0.979276873,6.456473765,3.060233848,8.698515945,10.792373804,4.235291147,true
initial,2.033333333,0.483218481,-0.991766217,6.479611808,3.099262743,8.626209593,10.886701710,4.134698477,true
initial,2.050000000,0.459368552,-1.003894256,6.503411091,3.137162582,8.551836893,10.981029615,4.031380807,true
initial,2.066666667,0.435197383,-1.015603018,6.527819065,3.173752208,8.475562063,11.075357521,3.925338137,true
initial,2.083333333,0.410756331,-1.026839177,6.552780009,3.208864973,8.397559224,11.169685427,3.816570467,true
initial,2.100000000,0.386096216,-1.037554379,6.578235378,3.242349782,8.318011334,11.264013332,3.705077797,true
initial,2.116666667,0.361267205,-1.047705524,6.604124170,3.274071945,8.237109016,11.358341238,3.590860127,true
initial,2.133333333,0.336318700,-1.057254981,6.630383336,3.303913865,8.155049296,11.452669143,3.473917457,true
initial,2.150000000,0.311299238,-1.066170745,6.656948203,3.331775527,8.072034275,11.546997049,3.354249787,true
initial,2.166666667,0.286256406,-1.074426532,6.683752913,3.357574799,7.988269758,11.641324954,3.231857117,true
initial,2.183333333,0.261236756,-1.082001822,6.710730864,3.381247553,7.903963874,11.735652860,3.106739447,true
initial,2.200000000,0.236285738,-1.088881834,6.737815151,3.402747597,7.819325694,11.829980766,2.978896777,true
initial,2.216666667,0.211447639,-1.095057452,6.764939001,3.422046442,7.734563886,11.924308671,2.848329107,true
initial,2.233333333,0.186765533,-1.100525094,6.792036182,3.439132899,7.649885414,12.018636577,2.715036437,true
initial,2.250000000,0.162281241,-1.105286543,6.819041405,3.454012532,7.565494314,12.112964482,2.579018767,true
initial,2.266666667,0.138035303,-1.109348719,6.845890681,3.466706972,7.481590540,12.207292388,2.440276097,true
initial,2.283333333,0.114066951,-1.112723431,6.872521666,3.477253112,7.398368922,12.301620293,2.298808427,true
initial,2.300000000,0.090414102,-1.115427078,6.898873954,3.485702202,7.316018223,12.395948199,2.154615757,true
initial,2.316666667,0.067113351,-1.117480339,6.924889345,3.492118860,7.234720313,12.490276105,2.007698087,true
initial,2.333333333,0.044199975,-1.118907828,6.950512071,3.496580003,7.154649471,12.584604010,1.858055417,true
initial,2.350000000,0.021707945,-1.119737743,6.975688975,3.499173747,7.075971807,12.678931916,1.705687747,true
initial,2.366666667,-0.000330056,-1.120001496,7.000369663,3.499998252,6.998844806,12.773259821,1.550595077,true
initial,2.383333333,-0.021882611,-1.119733342,7.024506601,3.499160562,6.923417006,12.867587727,1.392777407,true
initial,2.400000000,-0.042919539,-1.118970002,7.048055187,3.496775430,6.849827790,12.961915632,1.232234737,true
initial,2.416666667,-0.063411858,-1.117750295,7.070973778,3.492964160,6.778207293,13.056243538,1.068967067,true
initial,2.433333333,-0.083331750,-1.116114767,7.093223684,3.487853457,6.708676422,13.150571444,0.902974397,true
initial,2.450000000,-0.102652516,-1.114105337,7.114769127,3.481574315,6.641346979,13.244899349,0.734256727,true
initial,2.466666667,-0.121348531,-1.111764953,7.135577178,3.474260942,6.576321873,13.339227255,0.562814057,true
initial,2.483333333,-0.139395200,-1.109137256,7.155617654,3.466049718,6.513695421,13.433555160,0.388646387,true
initial,2.500000000,-0.156768900,-1.106266270,7.174863005,3.457078218,6.453553721,13.527883066,0.211753717,true
initial,2.511111111,-0.167966252,-1.104238906,7.187239028,3.450742922,6.414878657,13.590768336,0.092311382,true
optimized,0.000000000,-1.113479651,-0.768741253,8.562129155,2.402316417,2.118346392,-1.590665362,0.153355336,false
optimized,0.016666667,-1.113297376,-0.769027111,8.561988449,2.403205044,2.118783796,-1.589191795,0.152604543,false
optimized,0.033333333,-1.112777603,-0.769838891,8.561588518,2.405741842,2.120033578,-1.584988189,0.150473395,false
optimized,0.050000000,-1.111920728,-0.771176699,8.560928289,2.409922473,2.122096788,-1.578053187,0.146965440,false
optimized,0.066666667,-1.110726824,-0.773039755,8.560006466,2.415744493,2.124977479,-1.568379846,0.142088867,false
optimized,0.083333333,-1.109195992,-0.775426966,8.558821244,2.423204489,2.128681288,-1.555958520,0.135855123,false
optimized,0.100000000,-1.107328363,-0.778336924,8.557370316,2.432298063,2.133215428,-1.540776888,0.128278953,false
optimized,0.116666667,-1.105124097,-0.781767904,8.555650871,2.443019820,2.138588679,-1.522819992,0.119378445,false
optimized,0.133333333,-1.102616170,-0.785666964,8.553685339,2.455204121,2.144730850,-1.507484037,0.119343963,false
optimized,0.150000000,-1.099774959,-0.790078163,8.551446820,2.468989014,2.151726188,-1.490102190,0.119317238,false
optimized,0.166666667,-1.096600264,-0.794999549,8.548930757,2.484368329,2.159588900,-1.470662982,0.119290678,false
optimized,0.183333333,-1.093091801,-0.800429019,8.546132011,2.501335401,2.168334997,-1.449158119,0.119264309,false
optimized,0.200000000,-1.089249251,-0.806364191,8.543044925,2.519882793,2.177982157,-1.425578286,0.119238156,false
optimized,0.216666667,-1.085072276,-0.812802407,8.539663320,2.540002195,2.188549690,-1.399913133,0.119212240,false
optimized,0.233333333,-1.080560514,-0.819740713,8.535980502,2.561684376,2.200058516,-1.372151231,0.119186586,false
optimized,0.250000000,-1.075713589,-0.827175847,8.531989264,2.584919141,2.212531152,-1.342280018,0.119161218,false
optimized,0.266666667,-1.070531109,-0.835104218,8.527681900,2.609695269,2.225991687,-1.310285736,0.119136163,false
optimized,0.283333333,-1.065012670,-0.843521890,8.523050203,2.636000460,2.240465762,-1.276153366,0.119111447,false
optimized,0.300000000,-1.059157862,-0.852424561,8.518085481,2.663821271,2.255980540,-1.239866544,0.119087101,false
optimized,0.316666667,-1.052966269,-0.861807543,8.512778563,2.693143049,2.272564678,-1.201407474,0.119063155,false
optimized,0.333333333,-1.046437476,-0.871665738,8.507119813,2.723949865,2.290248295,-1.160756828,0.119039642,false
optimized,0.350000000,-1.039571073,-0.881993615,8.501099139,2.756224430,2.309062923,-1.117893633,0.119016605,false
optimized,0.366666667,-1.032366663,-0.892785186,8.494706007,2.789948027,2.329041475,-1.072795170,0.118994143,false
optimized,0.383333333,-1.024823861,-0.904033973,8.487929464,2.825100420,2.350218187,-1.025437198,0.118973043,false
optimized,0.400000000,-1.016942309,-0.915732990,8.480758146,2.861659774,2.372628567,-0.975793213,0.118953774,false
optimized,0.416666667,-1.008721671,-0.927874710,8.473180302,2.899602571,2.396309339,-0.923834237,0.118936466,false
optimized,0.433333333,-1.000161654,-0.940451035,8.465183818,2.938903503,2.421298361,-0.869528988,0.118921554,false
optimized,0.450000000,-0.991262005,-0.953453268,8.456756235,2.979535390,2.447634564,-0.812843097,0.118908890,false
optimized,0.466666667,-0.982022527,-0.966872076,8.447884783,3.021469069,2.475357851,-0.753739163,0.118898306,false
optimized,0.483333333,-0.972443084,-0.980697461,8.438556410,3.064673290,2.504509012,-0.692176470,0.118889664,false
optimized,0.500000000,-0.962523620,-0.994918721,8.428757816,3.109114613,2.535129610,-0.628110626,0.118882849,false
optimized,0.516666667,-0.952264163,-1.009524418,8.418475489,3.154757294,2.567261866,-0.561493156,0.118877769,false
optimized,0.533333333,-0.941664844,-1.024502343,8.407695749,3.201563175,2.600948529,-0.492271037,0.118874353,false
optimized,0.550000000,-0.930725907,-1.039839475,8.396404795,3.249491570,2.636232730,-0.420386163,0.118872554,false
optimized,0.566666667,-0.919447733,-1.055521950,8.384588753,3.298499150,2.673157820,-0.345774728,0.118872344,false
optimized,0.583333333,-0.907830851,-1.071535017,8.372233736,3.348539819,2.711767193,-0.268366527,0.118873718,false
optimized,0.600000000,-0.895875965,-1.087863006,8.359325907,3.399564603,2.752104091,-0.188084128,0.118876691,false
optimized,0.616666667,-0.883583971,-1.104489282,8.345851549,3.451521522,2.794211377,-0.104841929,0.118881305,false
optimized,0.633333333,-0.870955990,-1.121396213,8.331797142,3.504355473,2.838131300,-0.018545045,0.118887622,false
optimized,0.650000000,-0.857993395,-1.138565128,8.317149450,3.558008106,2.883905216,0.070910865,0.118897189,false
optimized,0.666666667,-0.844697840,-1.155976281,8.301895615,3.612417718,2.931573306,0.163639927,0.118914300,false
optimized,0.683333333,-0.831071263,-1.173608862,8.286023223,3.667519283,2.981174372,0.259745460,0.118972545,false
optimized,0.700000000,-0.817115806,-1.191441113,8.269520264,3.723244809,3.032745939,0.359276668,0.119184024,false
optimized,0.716666667,-0.802833830,-1.209450320,8.252375218,3.779523318,3.086324011,0.462276340,0.119676016,false
optimized,0.733333333,-0.788227929,-1.227612810,8.234577130,3.836280831,3.141942818,0.568786212,0.120583838,false
optimized,0.750000000,-0.773300943,-1.245903959,8.216115689,3.893440395,3.199634586,0.678846268,0.122051233,false
optimized,0.766666667,-0.758055965,-1.264298202,8.196981302,3.950922130,3.259429285,0.792494140,0.124230561,false
optimized,0.783333333,-0.742496351,-1.282769060,8.177165180,4.008643282,3.321354386,0.909764445,0.127282960,false
optimized,0.800000000,-0.726625731,-1.301289156,8.156659412,4.066518299,3.385434605,1.030688085,0.131378470,false
optimized,0.816666667,-0.710448019,-1.319830248,8.135457053,4.124458933,3.451691650,1.155291493,0.136696110,false
optimized,0.833333333,-0.693967416,-1.338363269,8.113552200,4.182374346,3.520143964,1.283595822,0.143423915,false
optimized,0.850000000,-0.677188429,-1.356858366,8.090940079,4.240171250,3.590806468,1.415616105,0.151758904,false
optimized,0.866666667,-0.660115869,-1.375284953,8.067617121,4.297754064,3.663690311,1.551360353,0.161906994,false
optimized,0.883333333,-0.642754864,-1.393611764,8.043581048,4.355025090,3.738802615,1.690828629,0.174082833,false
optimized,0.900000000,-0.625110865,-1.411806924,8.018830945,4.411884713,3.816146237,1.834012076,0.188509560,false
optimized,0.916666667,-0.607189652,-1.429838013,7.993367340,4.468231626,3.895719531,1.980891924,0.205418477,false
optimized,0.933333333,-0.588997341,-1.447672149,7.967192271,4.523963076,3.977516122,2.131438471,0.225048622,false
optimized,0.950000000,-0.570540386,-1.465276073,7.940309361,4.578975127,4.061524696,2.285610053,0.247646249,false
optimized,0.966666667,-0.551825586,-1.482616239,7.912723874,4.633162953,4.147728799,2.443352010,0.273464194,false
optimized,0.983333333,-0.532860086,-1.499658916,7.884442780,4.686421148,4.236106655,2.604595658,0.302761131,false
optimized,1.000000000,-0.513651381,-1.516370295,7.855474799,4.738644058,4.326631010,2.769257283,0.335800712,false
optimized,1.016666667,-0.494207313,-1.532716597,7.825830454,4.789726127,4.419268984,2.937237161,0.372850584,false
optimized,1.033333333,-0.474536075,-1.548664193,7.795522104,4.839562268,4.513981960,3.108418632,0.414181282,false
optimized,1.050000000,-0.454646210,-1.564179729,7.764563971,4.888048250,4.610725491,3.282667232,0.460065008,false
optimized,1.066666667,-0.434546604,-1.579230248,7.732972164,4.935081086,4.709449239,3.459829894,0.510774273,false
optimized,1.083333333,-0.414246486,-1.593783327,7.700764690,4.980559453,4.810096938,3.639734257,0.566580432,false
optimized,1.100000000,-0.393755422,-1.607807205,7.667961450,5.024384105,4.912606399,3.822188072,0.627752105,false
optimized,1.116666667,-0.373083310,-1.621270926,7.634584234,5.066458300,5.016909534,4.006978738,0.694553481,false
optimized,1.133333333,-0.352240369,-1.634144469,7.600656695,5.106688229,5.122932422,4.193872983,0.767242542,false
optimized,1.150000000,-0.331237135,-1.646398892,7.566204326,5.144983445,5.230595412,4.382616697,0.846069188,false
optimized,1.166666667,-0.310084450,-1.658006464,7.531254406,5.181257291,5.339813252,4.572934944,0.931273305,false
optimized,1.183333333,-0.288793448,-1.668940802,7.495835956,5.215427323,5.450495258,4.764532152,1.023082767,false
optimized,1.200000000,-0.267375547,-1.679177003,7.459979668,5.247415717,5.562545522,4.957092511,1.121711420,false
optimized,1.216666667,-0.245842434,-1.688691771,7.423717833,5.277149673,5.675863143,5.150280566,1.227357041,false
optimized,1.233333333,-0.224206053,-1.697463540,7.387084248,5.304561798,5.790342500,5.343742034,1.340199313,false
optimized,1.250000000,-0.202478588,-1.705472590,7.350114129,5.329590465,5.905873553,5.537104833,1.460397836,false
optimized,1.266666667,-0.180672451,-1.712701158,7.312843998,5.352180163,6.022342174,5.729980334,1.588090200,false
optimized,1.283333333,-0.158800263,-1.719133536,7.275311571,5.372281806,6.139630506,5.921964829,1.723390140,false
optimized,1.300000000,-0.136874842,-1.724756168,7.237555633,5.389853027,6.257617345,6.112641210,1.866385815,false
optimized,1.316666667,-0.114909181,-1.729557728,7.199615914,5.404858431,6.376178545,6.301580851,2.017138219,false
optimized,1.333333333,-0.092916438,-1.733529197,7.161532946,5.417269829,6.495187441,6.488345680,2.175679768,false
optimized,1.350000000,-0.070909915,-1.736663919,7.123347928,5.427066421,6.614515293,6.672490422,2.342013071,false
optimized,1.366666667,-0.048903042,-1.738957656,7.085102578,5.434234960,6.734031730,6.853564995,2.516109925,false
optimized,1.383333333,-0.026909364,-1.740408623,7.046838989,5.438769864,6.853605219,7.031117036,2.697910540,false
optimized,1.400000000,-0.004942522,-1.741017517,7.008599477,5.440673306,6.973103524,7.204694521,2.887323017,false
optimized,1.416666667,0.016983760,-1.740787529,6.970426433,5.439955254,7.092394175,7.373848470,3.084223099,false
optimized,1.433333333,0.038855691,-1.739724347,6.932362174,5.436633480,7.211344930,7.538135680,3.288454197,false
optimized,1.450000000,0.060659424,-1.737836147,6.894448798,5.430733534,7.329824237,7.697121471,3.499827702,false
optimized,1.466666667,0.082397563,-1.735132307,6.856704886,5.422280193,7.447796548,7.850858109,3.717375847,true
optimized,1.483333333,0.104190435,-1.731597741,6.818928388,5.411234629,7.565847919,8.003561086,3.933874761,true
optimized,1.500000000,0.126056206,-1.727224865,6.781111968,5.397569365,7.684024043,8.156264062,4.147648675,true
optimized,1.516666667,0.147978006,-1.722011833,6.743303713,5.381278628,7.802174652,8.308967038,4.358697589,true
optimized,1.533333333,0.169938499,-1.715959900,6.705552419,5.362366344,7.920147259,8.461670014,4.567021503,true
optimized,1.550000000,0.191919890,-1.709073513,6.667907403,5.340846407,8.037787750,8.614372990,4.772620417,true
optimized,1.566666667,0.213903946,-1.701360378,6.630418308,5.316742901,8.154940989,8.767075967,4.975494331,true
optimized,1.583333333,0.235872008,-1.692831515,6.593134902,5.290090265,8.271451457,8.919778943,5.175643245,true
optimized,1.600000000,0.257805008,-1.683501292,6.556106864,5.260933398,8.387163902,9.072481919,5.373067159,true
optimized,1.616666667,0.279683495,-1.673387442,6.519383580,5.229327713,8.501924002,9.225184895,5.567766073,true
optimized,1.633333333,0.301487650,-1.662511057,6.483013919,5.195339121,8.615579036,9.377887872,5.759739987,true
