design,time,arm_angle,counterweight_x,counterweight_y,arm_tip_x,arm_tip_y,projectile_x,projectile_y,released
initial,0.300000000,-0.633481244,-0.902696479,7.662978262,2.820892587,4.928150211,1.357387583,2.901290120,false
initial,0.316666667,-0.620883028,-0.910977078,7.651553506,2.846769541,4.963851821,1.412949088,2.915884845,false
initial,0.333333333,-0.607724718,-0.919471428,7.639510438,2.873314476,5.001485594,1.471240521,2.931654773,false
initial,0.350000000,-0.594021130,-0.928148533,7.626850628,2.900430532,5.041046624,1.532223566,2.948674296,false
initial,0.366666667,-0.579787599,-0.936976639,7.613576634,2.928018488,5.082526917,1.595856635,2.967022628,false
initial,0.383333333,-0.565040002,-0.945923332,7.599692135,2.955977049,5.125914979,1.662094446,2.986783653,false
initial,0.400000000,-0.549794776,-0.954955631,7.585202056,2.984203155,5.171195416,1.730887569,3.008045730,false
initial,0.416666667,-0.534068939,-0.964040100,7.570112693,3.012592327,5.218348560,1.802181959,3.030901453,false
initial,0.433333333,-0.517880097,-0.973142973,7.554431821,3.041039044,5.267350114,1.875918473,3.055447354,false
initial,0.450000000,-0.501246464,-0.982230278,7.538168801,3.069437158,5.318170830,1.952032372,3.081783552,false
initial,0.466666667,-0.484186861,-0.991267987,7.521334670,3.097680332,5.370776220,2.030452826,3.110013344,false
initial,0.483333333,-0.466720721,-1.000222163,7.503942223,3.125662517,5.425126309,2.111102413,3.140242717,false
initial,0.500000000,-0.448868086,-1.009059120,7.486006073,3.153278454,5.481175428,2.193896635,3.172579811,false
initial,0.516666667,-0.430649600,-1.017745594,7.467542709,3.180424191,5.538872064,2.278743445,3.207134286,false
initial,0.533333333,-0.412086495,-1.026248910,7.448570520,3.206997633,5.598158754,2.365542812,3.244016634,false
initial,0.550000000,-0.393200575,-1.034537170,7.429109814,3.232899094,5.658972043,2.454186319,3.283337410,false
initial,0.566666667,-0.374014189,-1.042579425,7.409182814,3.258031868,5.721242498,2.544556810,3.325206387,false
initial,0.583333333,-0.354550203,-1.050345862,7.388813628,3.282302791,5.784894788,2.636528105,3.369731645,false
initial,0.600000000,-0.334831966,-1.057807984,7.368028207,3.305622814,5.849847826,2.729964780,3.417018594,false
initial,0.616666667,-0.314883265,-1.064938786,7.346854280,3.327907544,5.916014973,2.824722046,3.467168936,false
initial,0.633333333,-0.294728282,-1.071712924,7.325321264,3.349077787,5.983304313,2.920645709,3.520279579,false
initial,0.650000000,-0.274391543,-1.078106880,7.303460156,3.369060048,6.051618986,3.017572251,3.576441507,false
initial,0.666666667,-0.253897857,-1.084099112,7.281303415,3.387787007,6.120857578,3.115329022,3.635738626,false
initial,0.683333333,-0.233272262,-1.089670191,7.258884810,3.405197946,6.190914572,3.213734562,3.698246593,false
initial,0.700000000,-0.212539956,-1.094802925,7.236239263,3.421239136,6.261680848,3.312599047,3.764031652,false
initial,0.716666667,-0.191726230,-1.099482462,7.213402676,3.435864161,6.333044223,3.411724886,3.833149481,false
initial,0.733333333,-0.170856402,-1.103696379,7.190411745,3.449034192,6.404890039,3.510907444,3.905644086,false
initial,0.750000000,-0.149955742,-1.107434744,7.167303762,3.460718187,6.477101766,3.609935910,3.981546749,false
initial,0.766666667,-0.129049404,-1.110690165,7.144116416,3.470893035,6.549561641,3.708594294,4.060875050,false
initial,0.783333333,-0.108162352,-1.113457807,7.120887584,3.479543622,6.622151305,3.806662562,4.143631986,false
initial,0.800000000,-0.087319292,-1.115735396,7.097655127,3.486662830,6.694752453,3.903917877,4.229805209,false
initial,0.816666667,-0.066544601,-1.117523196,7.074456683,3.492251473,6.767247472,4.000135955,4.319366385,false
initial,0.833333333,-0.045862268,-1.118823965,7.051329471,3.496318154,6.839520062,4.095092508,4.412270716,true
initial,0.850000000,-0.024917417,-1.119653793,7.027904656,3.498912054,6.912798100,4.189420414,4.505153046,true
initial,0.866666667,-0.003463770,-1.119994819,7.003879419,3.499977466,6.987876836,4.283748319,4.595310376,true
initial,0.883333333,0.018480635,-1.119810352,6.979302837,3.499400727,7.064678512,4.378076225,4.682742706,true
initial,0.900000000,0.040884545,-1.119065734,6.954221997,3.497073532,7.143055979,4.472404131,4.767450036,true
initial,0.916666667,0.063715451,-1.117729089,6.928686858,3.492896271,7.222853113,4.566732036,4.849432367,true
initial,0.933333333,0.086939560,-1.115771696,6.902750156,3.486779194,7.303905122,4.661059942,4.928689697,true
initial,0.950000000,0.110521776,-1.113168356,6.876467260,3.478643559,7.386038976,4.755387847,5.005222027,true
initial,0.966666667,0.134425692,-1.109897753,6.849895995,3.468422751,7.469073969,4.849715753,5.079029357,true
initial,0.983333333,0.158613583,-1.105942790,6.823096428,3.456063348,7.552822403,4.944043658,5.150111687,true
initial,1.000000000,0.183046408,-1.101290914,6.796130603,3.441526124,7.637090387,5.038371564,5.218469017,true
initial,1.016666667,0.207683824,-1.095934410,6.769062251,3.424786967,7.721678766,5.132699470,5.284101347,true
initial,1.033333333,0.232484205,-1.089870661,6.741956457,3.405837702,7.806384152,5.227027375,5.347008677,true
initial,1.050000000,0.257404673,-1.083102373,6.714879299,3.384686787,7.891000049,5.321355281,5.407191007,true
initial,1.066666667,0.282401133,-1.075637760,6.687897462,3.361359891,7.975318079,5.415683186,5.464648337,true
initial,1.083333333,0.307428325,-1.067490676,6.661077818,3.335900308,8.059129262,5.510011092,5.519380667,true
initial,1.100000000,0.332439881,-1.058680701,6.634487006,3.308369226,8.142225358,5.604338998,5.571387997,true
initial,1.116666667,0.357388396,-1.049233168,6.608190987,3.278845811,8.224400240,5.698666903,5.620670327,true
initial,1.133333333,0.382225500,-1.039179137,6.582254604,3.247427123,8.305451275,5.792994809,5.667227657,true
initial,1.150000000,0.406901954,-1.028555305,6.556741144,3.214227838,8.385180697,5.887322714,5.711059987,true
initial,1.166666667,0.431367741,-1.017403858,6.531711910,3.179379787,8.463396935,5.981650620,5.752167317,true
initial,1.183333333,0.455572178,-1.005772264,6.507225815,3.143031306,8.539915891,6.075978525,5.790549647,true
initial,1.200000000,0.479464029,-0.993713005,6.483339000,3.105346400,8.614562120,6.170306431,5.826206977,true
initial,1.216666667,0.502991632,-0.981283259,6.460104493,3.066503742,8.687169916,6.264634337,5.859139307,true
initial,1.233333333,0.526103027,-0.968544515,6.437571903,3.026695490,8.757584251,6.358962242,5.889346637,true
initial,1.250000000,0.548746100,-0.955562161,6.415787165,2.986125971,8.825661574,6.453290148,5.916828967,true
initial,1.266666667,0.570868725,-0.942405005,6.394792342,2.945010213,8.891270445,6.547618053,5.941586297,true
initial,1.283333333,0.592418919,-0.929144780,6.374625478,2.903572373,8.954291972,6.641945959,5.963618627,true
initial,1.300000000,0.613344990,-0.915855602,6.355320519,2.862044062,9.014620075,6.736273864,5.982925957,true
initial,1.316666667,0.633595705,-0.902613413,6.336907295,2.820662598,9.072161532,6.830601770,5.999508287,true
initial,1.333333333,0.653120445,-0.889495407,6.319411567,2.779669206,9.126835839,6.924929676,6.013365617,true
initial,1.350000000,0.671869372,-0.876579441,6.302855138,2.739307187,9.178574856,7.019257581,6.024497947,true
initial,1.366666667,0.689793588,-0.863943449,6.287256029,2.699820080,9.227322271,7.113585487,6.032905277,true
initial,1.383333333,0.706845304,-0.851664857,6.272628707,2.661449840,9.273032867,7.207913392,6.038587607,true
initial,1.400000000,0.722977994,-0.839820010,6.258984375,2.624435038,9.315671628,7.302241298,6.041544937,true
initial,1.416666667,0.738146559,-0.828483611,6.246331311,2.589009124,9.355212687,7.396569203,6.041777267,true
initial,1.433333333,0.752307482,-0.817728187,6.234675242,2.555398739,9.391638140,7.490897109,6.039284597,true
initial,1.450000000,0.765418972,-0.807623573,6.224019762,2.523822118,9.424936757,7.585225015,6.034066927,true
initial,1.466666667,0.777441114,-0.798236428,6.214366768,2.494487564,9.455102597,7.679552920,6.026124257,true
initial,1.483333333,0.788336005,-0.789629776,6.205716925,2.467592029,9.482133582,7.773880826,6.015456587,true
initial,1.500000000,0.798067886,-0.781862585,6.198070130,2.443319783,9.506030029,7.868208731,6.002063917,true
initial,1.516666667,0.806603262,-0.774989368,6.191425980,2.421841181,9.526793192,7.962536637,5.985946247,true
initial,1.533333333,0.813911016,-0.769059826,6.185784232,2.403311536,9.544423829,8.056864543,5.967103577,true
initial,1.550000000,0.819962516,-0.764118513,6.181145241,2.387870079,9.558920828,8.151192448,5.945535907,true
initial,1.566666667,0.824731705,-0.760204537,6.177510371,2.375639020,9.570279916,8.245520354,5.921243237,true
initial,1.583333333,0.828195187,-0.757351285,6.174882378,2.366722692,9.578492489,8.339848259,5.894225567,true
initial,1.600000000,0.830332297,-0.755586176,6.173265734,2.361206780,9.583544559,8.434176165,5.864482897,true
initial,1.616666667,0.831125166,-0.754930442,6.172666919,2.359157632,9.585415878,8.528504070,5.832015227,true
initial,1.633333333,0.830561606,-0.755396578,6.173092496,2.360614293,9.584085937,8.622831976,5.796822557,true
initial,1.650000000,0.828649980,-0.756975945,6.174538029,2.365549771,9.579568595,8.717159882,5.758904887,true
initial,1.666666667,0.825407685,-0.759648372,6.176996683,2.373901026,9.571885219,8.811487787,5.718262217,true
initial,1.683333333,0.820854922,-0.763387451,6.180463671,2.385585540,9.561050765,8.905815693,5.674894547,true
initial,1.700000000,0.815014640,-0.768160761,6.184935985,2.400501996,9.547074641,9.000143598,5.628801877,true
initial,1.716666667,0.807912466,-0.773930105,6.190412065,2.418531029,9.529961722,9.094471504,5.579984207,true
initial,1.733333333,0.799576624,-0.780651781,6.196891430,2.439536073,9.509713517,9.188799409,5.528441537,true
initial,1.750000000,0.790037842,-0.788276880,6.204374268,2.463364284,9.486329439,9.283127315,5.474173867,true
initial,1.766666667,0.779329252,-0.796751607,6.212861003,2.489847561,9.459808170,9.377455221,5.417181197,true
initial,1.783333333,0.767486274,-0.806017647,6.222351834,2.518803665,9.430149091,9.471783126,5.357463527,true
initial,1.800000000,0.754546500,-0.816012546,6.232846269,2.550037433,9.397353742,9.566111032,5.295020857,true
initial,1.816666667,0.740549561,-0.826670136,6.244342657,2.583342091,9.361427290,9.660438937,5.229853187,true
initial,1.833333333,0.725536991,-0.837920988,6.256837723,2.618500673,9.322379976,9.754766843,5.161960517,true
initial,1.850000000,0.709552081,-0.849692889,6.270326122,2.655287521,9.280228500,9.849094748,5.091342847,true
initial,1.866666667,0.692639735,-0.861911360,6.284800024,2.693469885,9.234997339,9.943422654,5.018000177,true
initial,1.883333333,0.674846309,-0.874500185,6.300248724,2.732809595,9.186719952,10.037750560,4.941932507,true
initial,1.900000000,0.656219457,-0.887381970,6.316658297,2.773064799,9.135439852,10.132078465,4.863139837,true
initial,1.916666667,0.636807964,-0.900478717,6.334011306,2.813991756,9.081211537,10.226406371,4.781622167,true
initial,1.933333333,0.616661590,-0.913712407,6.352286555,2.855346661,9.024101246,10.320734276,4.697379497,true
initial,1.950000000,0.595830901,-0.927005592,6.371458910,2.896887492,8.964187527,10.415062182,4.610411827,true
initial,1.966666667,0.574367104,-0.940281981,6.391499172,2.938375840,8.901561622,10.509390087,4.520719157,true
initial,1.983333333,0.552321889,-0.953467020,6.412374027,2.979578728,8.836327646,10.603717993,4.428301487,true
initial,2.000000000,0.529747264,-0.966488454,6.434046047,3.020270366,8.768602559,10.698045899,4.333158817,true
initial,2.016666667,0.506695400,-0.979276873,6.456473765,3.060233848,8.698515945,10.792373804,4.235291147,true
initial,2.033333333,0.483218481,-0.991766217,6.479611808,3.099262743,8.626209593,10.886701710,4.134698477,true
initial,2.050000000,0.459368552,-1.003894256,6.503411091,3.137162582,8.551836893,10.981029615,4.031380807,true
initial,2.066666667,0.435197383,-1.015603018,6.527819065,3.173752208,8.475562063,11.075357521,3.925338137,true
initial,2.083333333,0.410756331,-1.026839177,6.552780009,3.208864973,8.397559224,11.169685427,3.816570467,true
initial,2.100000000,0.386096216,-1.037554379,6.578235378,3.242349782,8.318011334,11.264013332,3.705077797,true
initial,2.116666667,0.361267205,-1.047705524,6.604124170,3.274071945,8.237109016,11.358341238,3.590860127,true
initial,2.133333333,0.336318700,-1.057254981,6.630383336,3.303913865,8.155049296,11.452669143,3.473917457,true
initial,2.150000000,0.311299238,-1.066170745,6.656948203,3.331775527,8.072034275,11.546997049,3.354249787,true
initial,2.166666667,0.286256406,-1.074426532,6.683752913,3.357574799,7.988269758,11.641324954,3.231857117,true
initial,2.183333333,0.261236756,-1.082001822,6.710730864,3.381247553,7.903963874,11.735652860,3.106739447,true
initial,2.200000000,0.236285738,-1.088881834,6.737815151,3.402747597,7.819325694,11.829980766,2.978896777,true
initial,2.216666667,0.211447639,-1.095057452,6.764939001,3.422046442,7.734563886,11.924308671,2.848329107,true
initial,2.233333333,0.186765533,-1.100525094,6.792036182,3.439132899,7.649885414,12.018636577,2.715036437,true
initial,2.250000000,0.162281241,-1.105286543,6.819041405,3.454012532,7.565494314,12.112964482,2.579018767,true
initial,2.266666667,0.138035303,-1.109348719,6.845890681,3.466706972,7.481590540,12.207292388,2.440276097,true
initial,2.283333333,0.114066951,-1.112723431,6.872521666,3.477253112,7.398368922,12.301620293,2.298808427,true
initial,2.300000000,0.090414102,-1.115427078,6.898873954,3.485702202,7.316018223,12.395948199,2.154615757,true
initial,2.316666667,0.067113351,-1.117480339,6.924889345,3.492118860,7.234720313,12.490276105,2.007698087,true
initial,2.333333333,0.044199975,-1.118907828,6.950512071,3.496580003,7.154649471,12.584604010,1.858055417,true
initial,2.350000000,0.021707945,-1.119737743,6.975688975,3.499173747,7.075971807,12.678931916,1.705687747,true
initial,2.366666667,-0.000330056,-1.120001496,7.000369663,3.499998252,6.998844806,12.773259821,1.550595077,true
initial,2.383333333,-0.021882611,-1.119733342,7.024506601,3.499160562,6.923417006,12.867587727,1.392777407,true
initial,2.400000000,-0.042919539,-1.118970002,7.048055187,3.496775430,6.849827790,12.961915632,1.232234737,true
initial,2.416666667,-0.063411858,-1.117750295,7.070973778,3.492964160,6.778207293,13.056243538,1.068967067,true
initial,2.433333333,-0.083331750,-1.116114767,7.093223684,3.487853457,6.708676422,13.150571444,0.902974397,true
initial,2.450000000,-0.102652516,-1.114105337,7.114769127,3.481574315,6.641346979,13.244899349,0.734256727,true
initial,2.466666667,-0.121348531,-1.111764953,7.135577178,3.474260942,6.576321873,13.339227255,0.562814057,true
initial,2.483333333,-0.139395200,-1.109137256,7.155617654,3.466049718,6.513695421,13.433555160,0.388646387,true
initial,2.500000000,-0.156768900,-1.106266270,7.174863005,3.457078218,6.453553721,13.527883066,0.211753717,true
initial,2.511111111,-0.167966252,-1.104238906,7.187239028,3.450742922,6.414878657,13.590768336,0.092311382,true
optimized,0.000000000,-1.250000000,-0.241766860,7.727614210,0.755521437,4.726205594,-4.911786665,2.843109765,false
optimized,0.016666667,-1.249812176,-0.241904185,7.727568566,0.755947832,4.726347319,-4.910918431,2.841922251,false
optimized,0.033333333,-1.249276669,-0.242293771,7.727438920,0.757165277,4.726752459,-4.908441714,2.838544677,false
optimized,0.050000000,-1.248393405,-0.242936202,7.727224626,0.759172855,4.727422122,-4.904352455,2.832979589,false
optimized,0.066666667,-1.247161793,-0.243831683,7.726924871,0.761971205,4.728358851,-4.898641806,2.825231922,false
optimized,0.083333333,-1.245581010,-0.244980497,7.726538516,0.765561213,4.729566198,-4.891297454,2.815308585,false
optimized,0.100000000,-1.243650001,-0.246383003,7.726064101,0.769944002,4.731048734,-4.882303629,2.803218499,false
optimized,0.116666667,-1.241367475,-0.248039633,7.725499832,0.775120919,4.732812059,-4.871641126,2.788972635,false
optimized,0.133333333,-1.238731908,-0.249950887,7.724843586,0.781093530,4.734862811,-4.859287322,2.772584072,false
optimized,0.150000000,-1.235741542,-0.252117331,7.724092899,0.787863601,4.737208688,-4.845216199,2.754068058,false
optimized,0.166666667,-1.232394381,-0.254539588,7.723244964,0.795433081,4.739858462,-4.829398382,2.733442080,false
optimized,0.183333333,-1.228688195,-0.257218335,7.722296624,0.803804083,4.742821997,-4.811801165,2.710725944,false
optimized,0.200000000,-1.224620514,-0.260154294,7.721244365,0.812978865,4.746110276,-4.792388552,2.685941871,false
optimized,0.216666667,-1.220188631,-0.263348224,7.720084308,0.822959800,4.749735423,-4.771121307,2.659114587,false
optimized,0.233333333,-1.215389597,-0.266800914,7.718812199,0.833749351,4.753710727,-4.747956999,2.630271440,false
optimized,0.250000000,-1.210220225,-0.270513169,7.717423403,0.845350036,4.758050677,-4.722850062,2.599442510,false
optimized,0.266666667,-1.204677083,-0.274485804,7.715912890,0.857764397,4.762770985,-4.695751857,2.566660737,false
optimized,0.283333333,-1.198756498,-0.278719624,7.714275229,0.870994958,4.767888628,-4.666610744,2.531962054,false
optimized,0.300000000,-1.192454550,-0.283215420,7.712504574,0.885044184,4.773421873,-4.635372163,2.495385529,false
optimized,0.316666667,-1.185767076,-0.287973944,7.710594652,0.899914429,4.779390320,-4.601978714,2.456973514,false
optimized,0.333333333,-1.178689664,-0.292995899,7.708538755,0.915607889,4.785814938,-4.566370262,2.416771803,false
optimized,0.350000000,-1.171217656,-0.298281919,7.706329720,0.932126544,4.792718106,-4.528484035,2.374829796,false
optimized,0.366666667,-1.163346143,-0.303832547,7.703959922,0.949472093,4.800123649,-4.488254743,2.331200667,false
optimized,0.383333333,-1.155069968,-0.309648216,7.701421261,0.967645885,4.808056886,-4.445614704,2.285941547,false
optimized,0.400000000,-1.146383723,-0.315729221,7.698705143,0.986648849,4.816544671,-4.400493980,2.239113704,false
optimized,0.416666667,-1.137281750,-0.322075699,7.695802470,1.006481406,4.825615431,-4.352820530,2.190782731,false
optimized,0.433333333,-1.127758141,-0.328687595,7.692703627,1.027143389,4.835299216,-4.302520371,2.141018743,false
optimized,0.450000000,-1.117806734,-0.335564635,7.689398465,1.048633939,4.845627741,-4.249517754,2.089896573,false
optimized,0.466666667,-1.107421121,-0.342706290,7.685876290,1.070951406,4.856634423,-4.193735356,2.037495973,false
optimized,0.483333333,-1.096594642,-0.350111742,7.682125849,1.094093234,4.868354428,-4.135094488,1.983901820,false
optimized,0.500000000,-1.085320390,-0.357779846,7.678135317,1.118055842,4.880824707,-4.073515314,1.929204321,false
optimized,0.516666667,-1.073591212,-0.365709084,7.673892287,1.142834489,4.894084036,-4.008917091,1.873499221,false
optimized,0.533333333,-1.061399711,-0.373897524,7.669383756,1.168423136,4.908173042,-3.941218430,1.816888011,false
optimized,0.550000000,-1.048738251,-0.382342769,7.664596120,1.194814292,4.923134242,-3.870337562,1.759478133,false
optimized,0.566666667,-1.035598957,-0.391041905,7.659515164,1.221998854,4.939012060,-3.796192642,1.701383187,false
optimized,0.583333333,-1.021973725,-0.399991445,7.654126053,1.249965927,4.955852847,-3.718702057,1.642723129,false
optimized,0.600000000,-1.007854223,-0.409187273,7.648413336,1.278702641,4.973704892,-3.637784760,1.583624472,false
optimized,0.616666667,-0.993231902,-0.418624572,7.642360940,1.308193951,4.992618422,-3.553360630,1.524220471,false
optimized,0.633333333,-0.978098001,-0.428297764,7.635952173,1.338422424,5.012645596,-3.465350848,1.464651311,false
optimized,0.650000000,-0.962443554,-0.438200435,7.629169734,1.369368015,5.033840483,-3.373678293,1.405064280,false
optimized,0.666666667,-0.946259409,-0.448325256,7.621995720,1.401007825,5.056259027,-3.278267973,1.345613928,false
optimized,0.683333333,-0.929536231,-0.458663909,7.614411644,1.433315854,5.079959001,-3.179047466,1.286462223,false
optimized,0.700000000,-0.912264520,-0.469206993,7.606398456,1.466262733,5.104999934,-3.075947396,1.227778682,false
optimized,0.716666667,-0.894434628,-0.479943945,7.597936570,1.499815446,5.131443031,-2.968901922,1.169740495,false
optimized,0.733333333,-0.876036771,-0.490862938,7.589005902,1.533937041,5.159351056,-2.857849267,1.112532618,false
optimized,0.750000000,-0.857061056,-0.501950792,7.579585908,1.568586327,5.188788204,-2.742732254,1.056347857,false
optimized,0.766666667,-0.837497496,-0.513192869,7.569655643,1.603717561,5.219819935,-2.623498884,1.001386924,false
optimized,0.783333333,-0.817336041,-0.524572971,7.559193815,1.639280127,5.252512780,-2.500102927,0.947858458,false
optimized,0.800000000,-0.796566597,-0.536073236,7.548178862,1.675218206,5.286934120,-2.372504542,0.895979036,false
optimized,0.816666667,-0.775179063,-0.547674030,7.536589037,1.711470441,5.323151916,-2.240670922,0.845973131,false
optimized,0.833333333,-0.753163360,-0.559353837,7.524402501,1.747969600,5.361234412,-2.104576960,0.798073051,false
optimized,0.850000000,-0.730509466,-0.571089155,7.511597438,1.784642238,5.401249782,-1.964205944,0.752518832,false
optimized,0.866666667,-0.707207458,-0.582854385,7.498152179,1.821408363,5.443265744,-1.819550263,0.709558095,false
optimized,0.883333333,-0.683247550,-0.594621733,7.484045342,1.858181112,5.487349113,-1.670612145,0.669445854,false
optimized,0.900000000,-0.658620144,-0.606361100,7.469255994,1.894866437,5.533565308,-1.517404408,0.632444278,false
optimized,0.916666667,-0.633315875,-0.618040001,7.453763822,1.931362814,5.581977801,-1.359951231,0.598822406,false
optimized,0.933333333,-0.607325668,-0.629623467,7.437549333,1.967560977,5.632647511,-1.198288937,0.568855801,false
optimized,0.950000000,-0.580640793,-0.641073981,7.420594063,2.003343677,5.685632139,-1.032466792,0.542826148,false
optimized,0.966666667,-0.553252929,-0.652351405,7.402880810,2.038585494,5.740985437,-0.862547813,0.521020792,false
optimized,0.983333333,-0.525154227,-0.663412943,7.384393889,2.073152687,5.798756421,-0.688609580,0.503732209,false
optimized,1.000000000,-0.496337382,-0.674213107,7.365119401,2.106903110,5.858988525,-0.510745055,0.491257407,false
optimized,1.016666667,-0.466795708,-0.684703713,7.345045526,2.139686193,5.921718690,-0.329063396,0.483897255,false
optimized,1.033333333,-0.436523212,-0.694833904,7.324162828,2.171343006,5.986976401,-0.143690769,0.481955732,false
optimized,1.050000000,-0.405514682,-0.704550195,7.302464584,2.201706411,6.054782667,0.045228862,0.485739110,false
optimized,1.066666667,-0.373765770,-0.713796555,7.279947122,2.230601319,6.125148965,0.237532947,0.495555031,false
optimized,1.083333333,-0.341273082,-0.722514531,7.256610174,2.257845063,6.198076133,0.433039601,0.511711524,false
optimized,1.100000000,-0.308034276,-0.730643401,7.232457237,2.283247896,6.273553242,0.631546877,0.534515914,false
optimized,1.116666667,-0.274048153,-0.738120386,7.207495941,2.306613627,6.351556449,0.832832079,0.564273655,false
optimized,1.133333333,-0.239314764,-0.744880892,7.181738417,2.327740412,6.432047849,1.036651129,0.601287062,false
optimized,1.150000000,-0.203835507,-0.750858821,7.155201658,2.346421697,6.514974340,1.242737983,0.645853956,false
optimized,1.166666667,-0.167613234,-0.755986926,7.127907873,2.362447334,6.600266522,1.450804118,0.698266213,false
optimized,1.183333333,-0.130652359,-0.760197220,7.099884819,2.375604872,6.687837653,1.660538092,0.758808230,false
optimized,1.200000000,-0.092958959,-0.763421450,7.071166114,2.385681024,6.777582683,1.871605196,0.827755282,false
optimized,1.216666667,-0.054540887,-0.765591624,7.041791508,2.392463315,6.869377395,2.083647205,0.905371814,false
optimized,1.233333333,-0.015407872,-0.766640591,7.011807119,2.395741907,6.963077679,2.296282236,0.991909627,false
optimized,1.250000000,0.024428378,-0.766502685,6.981265607,2.395311595,7.058518969,2.509104733,1.087606001,false
optimized,1.266666667,0.064954071,-0.765114412,6.950226300,2.390973960,7.155515878,2.721685592,1.192681733,false
optimized,1.283333333,0.106153244,-0.762415184,6.918755230,2.382539671,7.253862056,2.933572431,1.307339118,false
optimized,1.300000000,0.148007667,-0.758348094,6.886925106,2.369830900,7.353330298,3.144290025,1.431759862,false
optimized,1.316666667,0.190496764,-0.752860724,6.854815181,2.352683835,7.453672943,3.353340917,1.566102965,false
optimized,1.333333333,0.233597540,-0.745905960,6.822511030,2.330951253,7.554622576,3.560206221,1.710502558,false
optimized,1.350000000,0.277284515,-0.737442830,6.790104217,2.304505113,7.655893069,3.764346625,1.865065727,false
optimized,1.366666667,0.321529676,-0.727437321,6.757691852,2.273239127,7.757180961,3.965203606,2.029870336,false
optimized,1.383333333,0.366302437,-0.715863180,6.725376032,2.237071255,7.858167208,4.162200871,2.204962873,false
optimized,1.400000000,0.411569612,-0.702702674,6.693263167,2.195946077,7.958519285,4.354746035,2.390356325,false
optimized,1.416666667,0.457295413,-0.687947287,6.661463191,2.149836983,8.057893663,4.542232536,2.586028123,false
optimized,1.433333333,0.503441454,-0.671598349,6.630088660,2.098748118,8.155938613,4.724041799,2.791918178,false
optimized,1.450000000,0.549966781,-0.653667557,6.599253748,2.042716036,8.252297348,4.899545649,3.007927025,false
optimized,1.466666667,0.597068355,-0.634078140,6.568927284,1.981482794,8.347094492,5.070048234,3.230545901,true
optimized,1.483333333,0.645316032,-0.612550211,6.538847892,1.914207857,8.441091643,5.240316431,3.450860644,true
optimized,1.500000000,0.694703012,-0.589037807,6.509170357,1.840731525,8.533832950,5.410584629,3.668450386,true
optimized,1.516666667,0.745185430,-0.563519766,6.480072125,1.760987666,8.624763903,5.580852826,3.883315129,true
optimized,1.533333333,0.796715689,-0.535991702,6.451736691,1.674962583,8.713311093,5.751121024,4.095454871,true
optimized,1.550000000,0.849242452,-0.506467298,6.424351785,1.582699043,8.798887871,5.921389221,4.304869613,true
optimized,1.566666667,0.902710671,-0.474979381,6.398107319,1.484299636,8.880900778,6.091657418,4.511559356,true
optimized,1.583333333,0.957061643,-0.441580733,6.373193109,1.379929303,8.958756648,6.261925616,4.715524098,true
optimized,1.600000000,1.012233115,-0.406344592,6.349796423,1.269816919,9.031870288,6.432193813,4.916763841,true
optimized,1.616666667,1.068159418,-0.369364813,6.328099385,1.154255777,9.099672570,6.602462010,5.115278583,true
optimized,1.633333333,1.124771644,-0.330755647,6.308276305,1.033602908,9.161618794,6.772730208,5.311068326,true
