kind,id,x_or_capacity,y_or_shift_start,service_or_shift_end,demand_or_skills,earliest_or_fixed,latest_or_per_km,skill_or_task,base
meta,fsr-07,17,0,0,211,0,0,48,7
vehicle,0,380.00000000000000000,28800.00000000000000000,72000.00000000000000000,5,72.00000000000000000,0.78000000000000003,0,0
vehicle,1,410.00000000000000000,28800.00000000000000000,72000.00000000000000000,3,77.00000000000000000,0.81500000000000006,0,0
vehicle,2,440.00000000000000000,28800.00000000000000000,72000.00000000000000000,6,82.00000000000000000,0.85000000000000009,0,0
vehicle,3,380.00000000000000000,28800.00000000000000000,72000.00000000000000000,1,87.00000000000000000,0.88500000000000001,0,0
vehicle,4,410.00000000000000000,28800.00000000000000000,72000.00000000000000000,2,92.00000000000000000,0.92000000000000004,0,0
vehicle,5,440.00000000000000000,28800.00000000000000000,72000.00000000000000000,4,97.00000000000000000,0.95500000000000007,0,0
vehicle,6,380.00000000000000000,28800.00000000000000000,72000.00000000000000000,3,102.00000000000000000,0.98999999999999999,0,0
vehicle,7,410.00000000000000000,28800.00000000000000000,72000.00000000000000000,7,107.00000000000000000,1.02500000000000013,0,0
task,0,16.80739788320039452,-3.09846385506985156,1097.00000000000000000,40.00000000000000000,29781.79608284343703417,44481.79608284343703417,1,1
task,1,17.71756528657532925,-1.59798797272464888,1098.00000000000000000,36.00000000000000000,30110.41697114814451197,56510.41697114814451197,4,1
task,2,19.36504221924118241,-3.40206863946644233,1580.00000000000000000,37.00000000000000000,31391.65176871331641451,57791.65176871331641451,4,1
task,3,20.01202791465264852,-0.90394269735155230,959.00000000000000000,33.00000000000000000,34065.19280669785075588,48765.19280669785075588,4,1
task,4,19.13913769472256377,1.28533465171276062,1244.00000000000000000,31.00000000000000000,34300.95863665478100302,60700.95863665478100302,4,1
task,5,20.22365522762699541,1.75497265025870974,953.00000000000000000,45.00000000000000000,35633.59639370453805896,62033.59639370453805896,1,1
task,6,17.09529284389528314,4.28695640146865120,1616.00000000000000000,26.00000000000000000,37788.44314319325349061,52488.44314319325349061,1,1
task,7,16.75387180478432825,12.07792438527605761,1169.00000000000000000,45.00000000000000000,30049.01507036897965008,44749.01507036897965008,1,1
task,8,17.42215726533418874,10.65010519757232288,722.00000000000000000,33.00000000000000000,30436.25068737485344172,56836.25068737484980375,1,1
task,9,17.65653914174407291,14.71671251863186924,1534.00000000000000000,40.00000000000000000,31463.75239533771309652,57863.75239533770945854,2,1
task,10,16.01461128603950712,15.97962143242132882,1108.00000000000000000,39.00000000000000000,34053.11043759575841250,48753.11043759575841250,2,1
task,11,16.60695012098712198,15.84174601208233746,967.00000000000000000,43.00000000000000000,34306.72344521342165535,60706.72344521342165535,2,1
task,12,13.69383747704926613,16.70066508332239863,1256.00000000000000000,34.00000000000000000,35501.50583207763702376,61901.50583207763702376,1,1
task,13,12.96547206402970076,15.83464301483282277,842.00000000000000000,34.00000000000000000,37742.37556159716041293,52442.37556159716041293,2,1
task,14,3.64057107411381420,23.23919424691971258,887.00000000000000000,39.00000000000000000,30264.19690704539607395,44964.19690704539243598,2,1
task,15,1.71430623476944577,23.44907018601523774,1231.00000000000000000,30.00000000000000000,30396.52175280041046790,56796.52175280041410588,2,1
task,16,3.65177664024772763,26.76317751609681750,633.00000000000000000,38.00000000000000000,31915.43872293529420858,58315.43872293529420858,2,1
task,17,0.24316173511423117,27.81990275422448278,1338.00000000000000000,27.00000000000000000,33716.08811370093462756,48416.08811370093462756,2,1
task,18,-2.86562157155343566,24.96151548649914531,625.00000000000000000,34.00000000000000000,34470.82361335027962923,60870.82361335027962923,2,1
task,19,-3.94164135810069283,25.60638819869485872,1320.00000000000000000,36.00000000000000000,35189.90839746739220573,61589.90839746739220573,2,1
task,20,-8.65012851141863415,15.16116103040890728,1068.00000000000000000,31.00000000000000000,29809.14326552864804398,44509.14326552864804398,1,1
task,21,-10.44009145102248581,14.12390829069593323,823.00000000000000000,42.00000000000000000,30132.30194467031105887,56532.30194467031105887,1,1
task,22,-13.62225160387784761,14.26440912434568098,624.00000000000000000,41.00000000000000000,31194.19647357387657394,57594.19647357387293596,1,1
task,23,-15.24926040642198011,15.23827512606044543,668.00000000000000000,34.00000000000000000,32860.41143783499865094,47560.41143783499865094,1,1
task,24,-13.93277160549844318,11.69233538216807844,1436.00000000000000000,31.00000000000000000,32912.09423039613466244,59312.09423039613466244,1,1
task,25,-16.23651585639202111,9.91897138217177599,1424.00000000000000000,34.00000000000000000,34566.13739849891135236,60966.13739849891135236,1,1
task,26,-18.89876042726971761,1.85910788822913542,1101.00000000000000000,41.00000000000000000,29924.24867264434942626,44624.24867264434578829,2,1
task,27,-21.83516067274953798,1.66348207343415089,796.00000000000000000,39.00000000000000000,30345.96687923027639044,56745.96687923027639044,2,1
task,28,-23.95673874778699997,1.55742385162587871,1281.00000000000000000,25.00000000000000000,31301.28393119356042007,57701.28393119356042007,2,1
task,29,-22.83402821515521097,0.01725076129873731,1607.00000000000000000,27.00000000000000000,33625.22952572660869919,48325.22952572660869919,2,1
task,30,-23.12231422790497248,-2.08641142344516251,980.00000000000000000,27.00000000000000000,34491.47880106644151965,60891.47880106644151965,2,1
task,31,-21.32482137888584361,-1.82895449435051849,1275.00000000000000000,43.00000000000000000,35607.66658849964733236,62007.66658849964733236,2,1
task,32,-19.46295896127723779,-11.81266339177174807,1423.00000000000000000,45.00000000000000000,30207.54064582314458676,44907.54064582314458676,4,1
task,33,-20.64792115148777896,-14.54520015729110050,644.00000000000000000,44.00000000000000000,30953.92097326981820515,57353.92097326982184313,4,1
task,34,-18.14644118826256047,-17.12616693175613847,1122.00000000000000000,27.00000000000000000,31867.49137626756419195,58267.49137626756419195,4,1
task,35,-17.38102801348522064,-18.21046033085536919,681.00000000000000000,25.00000000000000000,33989.03390967375162290,48689.03390967375162290,4,1
task,36,-16.75119520539016449,-20.25111014541820964,1604.00000000000000000,38.00000000000000000,33930.20660804658109555,60330.20660804658109555,4,1
task,37,-16.55509637788042809,-18.73452561808798578,839.00000000000000000,27.00000000000000000,35648.89736183746572351,62048.89736183746572351,4,1
task,38,-4.23974611940963975,-17.04386991891930236,1535.00000000000000000,37.00000000000000000,29817.24630876566152438,44517.24630876566516235,2,1
task,39,-5.47491370570270952,-19.74683724047686084,1036.00000000000000000,44.00000000000000000,30675.13226863181989756,57075.13226863181625959,1,1
task,40,-2.48985490559133815,-22.22719996021787736,1340.00000000000000000,32.00000000000000000,32002.21320384832506534,58402.21320384832506534,1,1
task,41,-0.02517345946225966,-21.43235131660677695,1176.00000000000000000,31.00000000000000000,34436.43915309026488103,49136.43915309026488103,2,1
task,42,3.13561984988208131,-20.57002550296981624,1087.00000000000000000,34.00000000000000000,34958.16255116641696077,61358.16255116641696077,2,1
task,43,0.96612269879686985,-18.23873019224629388,715.00000000000000000,44.00000000000000000,36284.00729863497690530,62684.00729863497690530,2,1
task,44,11.74043159441984940,-16.10161842168310997,1575.00000000000000000,45.00000000000000000,29994.55232602998512448,44694.55232602998148650,2,1
task,45,13.25881359412950644,-16.75555540674779564,619.00000000000000000,28.00000000000000000,30793.54339752633313765,57193.54339752632949967,4,1
task,46,15.13825620644809611,-16.10262974246463230,1400.00000000000000000,30.00000000000000000,31561.76543867790678632,57961.76543867790314835,1,1
task,47,16.54150360579312817,-15.74119950025538373,637.00000000000000000,30.00000000000000000,33970.44390869890048634,48670.44390869890048634,4,1
task,48,18.58076331282359206,-16.30470228055093074,870.00000000000000000,31.00000000000000000,33866.12015106261242181,60266.12015106261242181,1,1
task,49,15.91135261127362455,-12.29301085778552505,701.00000000000000000,34.00000000000000000,35097.51916365581564605,61497.51916365581564605,1,1
task,50,20.06504221924118170,-3.90206863946644233,720.00000000000000000,18.00000000000000000,31691.65176871331641451,58391.65176871331641451,4,0
task,51,16.85653914174407220,15.31671251863186889,720.00000000000000000,18.00000000000000000,31763.75239533771309652,58463.75239533770945854,2,0
witness,0,0,0,0,0,0,0,0,0
witness,0,0,0,0,0,0,0,1,1
witness,0,0,0,0,0,0,0,2,2
witness,0,0,0,0,0,0,0,3,3
witness,0,0,0,0,0,0,0,4,4
witness,0,0,0,0,0,0,0,5,5
witness,0,0,0,0,0,0,0,6,6
witness,1,0,0,0,0,0,0,7,0
