kind,id,x_or_capacity,y_or_shift_start,service_or_shift_end,demand_or_skills,earliest_or_fixed,latest_or_per_km,skill_or_task,base
meta,fsr-05,17,0,0,131,0,0,48,5
vehicle,0,380.00000000000000000,28800.00000000000000000,72000.00000000000000000,5,72.00000000000000000,0.78000000000000003,0,0
vehicle,1,410.00000000000000000,28800.00000000000000000,72000.00000000000000000,3,77.00000000000000000,0.81500000000000006,0,0
vehicle,2,440.00000000000000000,28800.00000000000000000,72000.00000000000000000,6,82.00000000000000000,0.85000000000000009,0,0
vehicle,3,380.00000000000000000,28800.00000000000000000,72000.00000000000000000,1,87.00000000000000000,0.88500000000000001,0,0
vehicle,4,410.00000000000000000,28800.00000000000000000,72000.00000000000000000,2,92.00000000000000000,0.92000000000000004,0,0
vehicle,5,440.00000000000000000,28800.00000000000000000,72000.00000000000000000,4,97.00000000000000000,0.95500000000000007,0,0
vehicle,6,380.00000000000000000,28800.00000000000000000,72000.00000000000000000,3,102.00000000000000000,0.98999999999999999,0,0
vehicle,7,410.00000000000000000,28800.00000000000000000,72000.00000000000000000,7,107.00000000000000000,1.02500000000000013,0,0
task,0,14.90524859963182180,-4.70053936744274647,976.00000000000000000,38.00000000000000000,29672.16507888590058428,44372.16507888589694630,1,1
task,1,17.73199202873454894,-2.63207987506517149,1007.00000000000000000,32.00000000000000000,30010.86860447396975360,56410.86860447397339158,1,1
task,2,19.78068099950925074,-2.35549545059472898,1064.00000000000000000,44.00000000000000000,31172.91422071621855139,57572.91422071622218937,1,1
task,3,21.00389688387397058,-0.62911435769197555,894.00000000000000000,38.00000000000000000,33295.59991438307770295,47995.59991438307770295,1,1
task,4,21.23568717092329194,2.32492864168204205,1477.00000000000000000,37.00000000000000000,33511.83412503409635974,59911.83412503409635974,1,1
task,5,20.76967638356666868,3.48558109278839412,1285.00000000000000000,45.00000000000000000,35082.63751481735380366,61482.63751481735380366,1,1
task,6,17.86817124096561571,2.68026848056924916,1008.00000000000000000,37.00000000000000000,37493.47670603459846461,52193.47670603459846461,1,1
task,7,15.77535705187210446,12.40394739971230820,1186.00000000000000000,26.00000000000000000,30005.09098788078335929,44705.09098788078699727,2,1
task,8,18.35384537102046920,11.27218911156772130,1495.00000000000000000,38.00000000000000000,30502.28596520167775452,56902.28596520167775452,1,1
task,9,19.15329695108846408,13.21168762539531016,1283.00000000000000000,29.00000000000000000,32154.62118818534509046,58554.62118818534509046,1,1
task,10,15.64319812827281808,16.16776700968367564,1335.00000000000000000,34.00000000000000000,34681.79846050416381331,49381.79846050416381331,2,1
task,11,15.93598543310539917,17.40925027293980420,943.00000000000000000,26.00000000000000000,35212.46404303435701877,61612.46404303435701877,2,1
task,12,13.30957215694501450,18.65993326016981868,662.00000000000000000,27.00000000000000000,36373.63870312009385088,62773.63870312009385088,1,1
task,13,11.78819611456850502,17.58383596166380158,1221.00000000000000000,39.00000000000000000,38075.39995965136768064,52775.39995965136768064,1,1
task,14,4.15529459029839021,22.57532635229841844,1193.00000000000000000,28.00000000000000000,30221.59201347990892828,44921.59201347990892828,2,1
task,15,3.85715629404863414,24.84035678950665016,1574.00000000000000000,42.00000000000000000,30685.93458686458689044,57085.93458686459052842,4,1
task,16,2.77272247783406245,27.92723905740381696,1322.00000000000000000,46.00000000000000000,32505.32146194462256972,58905.32146194462256972,4,1
task,17,-0.33999729901864645,29.21125178103057252,777.00000000000000000,41.00000000000000000,34979.85786743005883181,49679.85786743005883181,4,1
task,18,-2.23155309459298667,26.49368327248100030,656.00000000000000000,28.00000000000000000,35105.18786126120539848,61505.18786126120539848,2,1
task,19,-3.77000743618641732,24.31578042548363072,755.00000000000000000,32.00000000000000000,35961.17367817884223768,62361.17367817884223768,4,1
task,20,-11.15610235784499871,13.78939701455720268,1417.00000000000000000,29.00000000000000000,29830.28540372783754719,44530.28540372783754719,1,1
task,21,-11.61818386324754648,16.86894313181691274,1218.00000000000000000,39.00000000000000000,30580.83694040347108967,56980.83694040347472765,1,1
task,22,-12.13989583468238287,16.66884323187060701,1556.00000000000000000,32.00000000000000000,31840.74465269990469096,58240.74465269990469096,1,1
task,23,-15.47925140335144611,13.19573395173909880,854.00000000000000000,25.00000000000000000,34658.09978720371873351,49358.09978720371873351,1,1
task,24,-14.77659125840056298,13.45613161069521269,1216.00000000000000000,25.00000000000000000,34668.30167763472127263,61068.30167763472127263,1,1
task,25,-16.16565923601558197,10.10589011138594984,625.00000000000000000,39.00000000000000000,36156.31115765238064341,62556.31115765238064341,1,1
task,26,-19.38999886715667742,6.12790998990406965,1324.00000000000000000,26.00000000000000000,30025.14549146432545967,44725.14549146432545967,2,1
task,27,-23.01044559783338528,4.91887670033427593,1607.00000000000000000,41.00000000000000000,30735.41957803238256020,57135.41957803237892222,2,1
task,28,-24.41176722408602373,2.39765878184502768,1198.00000000000000000,33.00000000000000000,32558.75580193286441499,58958.75580193286441499,2,1
task,29,-21.77008381855671715,0.23237299544045015,731.00000000000000000,41.00000000000000000,34912.93272293509653537,49612.93272293509653537,2,1
task,30,-24.87184343960010224,-2.73612567268774232,731.00000000000000000,43.00000000000000000,35065.93434735328628449,61465.93434735328628449,2,1
task,31,-20.06216798257789335,-2.75661384003219245,1381.00000000000000000,40.00000000000000000,36157.66327943209034856,62557.66327943209034856,2,1
task,32,-19.11619139302975157,-14.64781023714958685,734.00000000000000000,27.00000000000000000,30306.21912829437860637,45006.21912829438224435,4,1
task,33,-21.18429297723378468,-15.90428518612248610,1103.00000000000000000,37.00000000000000000,30321.70941925344959600,56721.70941925344959600,4,1
task,34,-19.85972926076014033,-15.95208861776164433,651.00000000000000000,40.00000000000000000,31524.11637280699505936,57924.11637280699505936,4,1
task,35,-19.32864591241644447,-17.30623310128799019,870.00000000000000000,40.00000000000000000,33184.20868247630278347,47884.20868247630278347,4,1
task,36,-17.69118495148260806,-19.23010975391039068,1618.00000000000000000,43.00000000000000000,33343.68694303307711380,59743.68694303307711380,4,1
task,37,-15.02771640123072672,-18.69938497787702758,1099.00000000000000000,25.00000000000000000,35165.37420569738605991,61565.37420569738605991,4,1
