design,time,arm_angle,counterweight_x,counterweight_y,arm_tip_x,arm_tip_y,projectile_x,projectile_y,released
initial,0.300000000,-0.633481244,-0.902696479,7.662978262,2.820892587,4.928150211,1.357387583,2.901290120,false
initial,0.316666667,-0.620883028,-0.910977078,7.651553506,2.846769541,4.963851821,1.412949088,2.915884845,false
initial,0.333333333,-0.607724718,-0.919471428,7.639510438,2.873314476,5.001485594,1.471240521,2.931654773,false
initial,0.350000000,-0.594021130,-0.928148533,7.626850628,2.900430532,5.041046624,1.532223566,2.948674296,false
initial,0.366666667,-0.579787599,-0.936976639,7.613576634,2.928018488,5.082526917,1.595856635,2.967022628,false
initial,0.383333333,-0.565040002,-0.945923332,7.599692135,2.955977049,5.125914979,1.662094446,2.986783653,false
initial,0.400000000,-0.549794776,-0.954955631,7.585202056,2.984203155,5.171195416,1.730887569,3.008045730,false
initial,0.416666667,-0.534068939,-0.964040100,7.570112693,3.012592327,5.218348560,1.802181959,3.030901453,false
initial,0.433333333,-0.517880097,-0.973142973,7.554431821,3.041039044,5.267350114,1.875918473,3.055447354,false
initial,0.450000000,-0.501246464,-0.982230278,7.538168801,3.069437158,5.318170830,1.952032372,3.081783552,false
initial,0.466666667,-0.484186861,-0.991267987,7.521334670,3.097680332,5.370776220,2.030452826,3.110013344,false
initial,0.483333333,-0.466720721,-1.000222163,7.503942223,3.125662517,5.425126309,2.111102413,3.140242717,false
initial,0.500000000,-0.448868086,-1.009059120,7.486006073,3.153278454,5.481175428,2.193896635,3.172579811,false
initial,0.516666667,-0.430649600,-1.017745594,7.467542709,3.180424191,5.538872064,2.278743445,3.207134286,false
initial,0.533333333,-0.412086495,-1.026248910,7.448570520,3.206997633,5.598158754,2.365542812,3.244016634,false
initial,0.550000000,-0.393200575,-1.034537170,7.429109814,3.232899094,5.658972043,2.454186319,3.283337410,false
initial,0.566666667,-0.374014189,-1.042579425,7.409182814,3.258031868,5.721242498,2.544556810,3.325206387,false
initial,0.583333333,-0.354550203,-1.050345862,7.388813628,3.282302791,5.784894788,2.636528105,3.369731645,false
initial,0.600000000,-0.334831966,-1.057807984,7.368028207,3.305622814,5.849847826,2.729964780,3.417018594,false
initial,0.616666667,-0.314883265,-1.064938786,7.346854280,3.327907544,5.916014973,2.824722046,3.467168936,false
initial,0.633333333,-0.294728282,-1.071712924,7.325321264,3.349077787,5.983304313,2.920645709,3.520279579,false
initial,0.650000000,-0.274391543,-1.078106880,7.303460156,3.369060048,6.051618986,3.017572251,3.576441507,false
initial,0.666666667,-0.253897857,-1.084099112,7.281303415,3.387787007,6.120857578,3.115329022,3.635738626,false
initial,0.683333333,-0.233272262,-1.089670191,7.258884810,3.405197946,6.190914572,3.213734562,3.698246593,false
initial,0.700000000,-0.212539956,-1.094802925,7.236239263,3.421239136,6.261680848,3.312599047,3.764031652,false
initial,0.716666667,-0.191726230,-1.099482462,7.213402676,3.435864161,6.333044223,3.411724886,3.833149481,false
initial,0.733333333,-0.170856402,-1.103696379,7.190411745,3.449034192,6.404890039,3.510907444,3.905644086,false
initial,0.750000000,-0.149955742,-1.107434744,7.167303762,3.460718187,6.477101766,3.609935910,3.981546749,false
initial,0.766666667,-0.129049404,-1.110690165,7.144116416,3.470893035,6.549561641,3.708594294,4.060875050,false
initial,0.783333333,-0.108162352,-1.113457807,7.120887584,3.479543622,6.622151305,3.806662562,4.143631986,false
initial,0.800000000,-0.087319292,-1.115735396,7.097655127,3.486662830,6.694752453,3.903917877,4.229805209,false
initial,0.816666667,-0.066544601,-1.117523196,7.074456683,3.492251473,6.767247472,4.000135955,4.319366385,false
initial,0.833333333,-0.045862268,-1.118823965,7.051329471,3.496318154,6.839520062,4.095092508,4.412270716,true
initial,0.850000000,-0.024917417,-1.119653793,7.027904656,3.498912054,6.912798100,4.189420414,4.505153046,true
initial,0.866666667,-0.003463770,-1.119994819,7.003879419,3.499977466,6.987876836,4.283748319,4.595310376,true
initial,0.883333333,0.018480635,-1.119810352,6.979302837,3.499400727,7.064678512,4.378076225,4.682742706,true
initial,0.900000000,0.040884545,-1.119065734,6.954221997,3.497073532,7.143055979,4.472404131,4.767450036,true
initial,0.916666667,0.063715451,-1.117729089,6.928686858,3.492896271,7.222853113,4.566732036,4.849432367,true
initial,0.933333333,0.086939560,-1.115771696,6.902750156,3.486779194,7.303905122,4.661059942,4.928689697,true
initial,0.950000000,0.110521776,-1.113168356,6.876467260,3.478643559,7.386038976,4.755387847,5.005222027,true
initial,0.966666667,0.134425692,-1.109897753,6.849895995,3.468422751,7.469073969,4.849715753,5.079029357,true
initial,0.983333333,0.158613583,-1.105942790,6.823096428,3.456063348,7.552822403,4.944043658,5.150111687,true
initial,1.000000000,0.183046408,-1.101290914,6.796130603,3.441526124,7.637090387,5.038371564,5.218469017,true
initial,1.016666667,0.207683824,-1.095934410,6.769062251,3.424786967,7.721678766,5.132699470,5.284101347,true
initial,1.033333333,0.232484205,-1.089870661,6.741956457,3.405837702,7.806384152,5.227027375,5.347008677,true
initial,1.050000000,0.257404673,-1.083102373,6.714879299,3.384686787,7.891000049,5.321355281,5.407191007,true
initial,1.066666667,0.282401133,-1.075637760,6.687897462,3.361359891,7.975318079,5.415683186,5.464648337,true
initial,1.083333333,0.307428325,-1.067490676,6.661077818,3.335900308,8.059129262,5.510011092,5.519380667,true
initial,1.100000000,0.332439881,-1.058680701,6.634487006,3.308369226,8.142225358,5.604338998,5.571387997,true
initial,1.116666667,0.357388396,-1.049233168,6.608190987,3.278845811,8.224400240,5.698666903,5.620670327,true
initial,1.133333333,0.382225500,-1.039179137,6.582254604,3.247427123,8.305451275,5.792994809,5.667227657,true
initial,1.150000000,0.406901954,-1.028555305,6.556741144,3.214227838,8.385180697,5.887322714,5.711059987,true
initial,1.166666667,0.431367741,-1.017403858,6.531711910,3.179379787,8.463396935,5.981650620,5.752167317,true
initial,1.183333333,0.455572178,-1.005772264,6.507225815,3.143031306,8.539915891,6.075978525,5.790549647,true
initial,1.200000000,0.479464029,-0.993713005,6.483339000,3.105346400,8.614562120,6.170306431,5.826206977,true
initial,1.216666667,0.502991632,-0.981283259,6.460104493,3.066503742,8.687169916,6.264634337,5.859139307,true
initial,1.233333333,0.526103027,-0.968544515,6.437571903,3.026695490,8.757584251,6.358962242,5.889346637,true
initial,1.250000000,0.548746100,-0.955562161,6.415787165,2.986125971,8.825661574,6.453290148,5.916828967,true
initial,1.266666667,0.570868725,-0.942405005,6.394792342,2.945010213,8.891270445,6.547618053,5.941586297,true
initial,1.283333333,0.592418919,-0.929144780,6.374625478,2.903572373,8.954291972,6.641945959,5.963618627,true
initial,1.300000000,0.613344990,-0.915855602,6.355320519,2.862044062,9.014620075,6.736273864,5.982925957,true
initial,1.316666667,0.633595705,-0.902613413,6.336907295,2.820662598,9.072161532,6.830601770,5.999508287,true
initial,1.333333333,0.653120445,-0.889495407,6.319411567,2.779669206,9.126835839,6.924929676,6.013365617,true
initial,1.350000000,0.671869372,-0.876579441,6.302855138,2.739307187,9.178574856,7.019257581,6.024497947,true
initial,1.366666667,0.689793588,-0.863943449,6.287256029,2.699820080,9.227322271,7.113585487,6.032905277,true
initial,1.383333333,0.706845304,-0.851664857,6.272628707,2.661449840,9.273032867,7.207913392,6.038587607,true
initial,1.400000000,0.722977994,-0.839820010,6.258984375,2.624435038,9.315671628,7.302241298,6.041544937,true
initial,1.416666667,0.738146559,-0.828483611,6.246331311,2.589009124,9.355212687,7.396569203,6.041777267,true
initial,1.433333333,0.752307482,-0.817728187,6.234675242,2.555398739,9.391638140,7.490897109,6.039284597,true
initial,1.450000000,0.765418972,-0.807623573,6.224019762,2.523822118,9.424936757,7.585225015,6.034066927,true
initial,1.466666667,0.777441114,-0.798236428,6.214366768,2.494487564,9.455102597,7.679552920,6.026124257,true
initial,1.483333333,0.788336005,-0.789629776,6.205716925,2.467592029,9.482133582,7.773880826,6.015456587,true
initial,1.500000000,0.798067886,-0.781862585,6.198070130,2.443319783,9.506030029,7.868208731,6.002063917,true
initial,1.516666667,0.806603262,-0.774989368,6.191425980,2.421841181,9.526793192,7.962536637,5.985946247,true
initial,1.533333333,0.813911016,-0.769059826,6.185784232,2.403311536,9.544423829,8.056864543,5.967103577,true
initial,1.550000000,0.819962516,-0.764118513,6.181145241,2.387870079,9.558920828,8.151192448,5.945535907,true
initial,1.566666667,0.824731705,-0.760204537,6.177510371,2.375639020,9.570279916,8.245520354,5.921243237,true
initial,1.583333333,0.828195187,-0.757351285,6.174882378,2.366722692,9.578492489,8.339848259,5.894225567,true
initial,1.600000000,0.830332297,-0.755586176,6.173265734,2.361206780,9.583544559,8.434176165,5.864482897,true
initial,1.616666667,0.831125166,-0.754930442,6.172666919,2.359157632,9.585415878,8.528504070,5.832015227,true
initial,1.633333333,0.830561606,-0.755396578,6.173092496,2.360614293,9.584085937,8.622831976,5.796822557,true
initial,1.650000000,0.828649980,-0.756975945,6.174538029,2.365549771,9.579568595,8.717159882,5.758904887,true
initial,1.666666667,0.825407685,-0.759648372,6.176996683,2.373901026,9.571885219,8.811487787,5.718262217,true
initial,1.683333333,0.820854922,-0.763387451,6.180463671,2.385585540,9.561050765,8.905815693,5.674894547,true
initial,1.700000000,0.815014640,-0.768160761,6.184935985,2.400501996,9.547074641,9.000143598,5.628801877,true
initial,1.716666667,0.807912466,-0.773930105,6.190412065,2.418531029,9.529961722,9.094471504,5.579984207,true
initial,1.733333333,0.799576624,-0.780651781,6.196891430,2.439536073,9.509713517,9.188799409,5.528441537,true
initial,1.750000000,0.790037842,-0.788276880,6.204374268,2.463364284,9.486329439,9.283127315,5.474173867,true
initial,1.766666667,0.779329252,-0.796751607,6.212861003,2.489847561,9.459808170,9.377455221,5.417181197,true
initial,1.783333333,0.767486274,-0.806017647,6.222351834,2.518803665,9.430149091,9.471783126,5.357463527,true
initial,1.800000000,0.754546500,-0.816012546,6.232846269,2.550037433,9.397353742,9.566111032,5.295020857,true
initial,1.816666667,0.740549561,-0.826670136,6.244342657,2.583342091,9.361427290,9.660438937,5.229853187,true
initial,1.833333333,0.725536991,-0.837920988,6.256837723,2.618500673,9.322379976,9.754766843,5.161960517,true
initial,1.850000000,0.709552081,-0.849692889,6.270326122,2.655287521,9.280228500,9.849094748,5.091342847,true
initial,1.866666667,0.692639735,-0.861911360,6.284800024,2.693469885,9.234997339,9.943422654,5.018000177,true
initial,1.883333333,0.674846309,-0.874500185,6.300248724,2.732809595,9.186719952,10.037750560,4.941932507,true
initial,1.900000000,0.656219457,-0.887381970,6.316658297,2.773064799,9.135439852,10.132078465,4.863139837,true
initial,1.916666667,0.636807964,-0.900478717,6.334011306,2.813991756,9.081211537,10.226406371,4.781622167,true
initial,1.933333333,0.616661590,-0.913712407,6.352286555,2.855346661,9.024101246,10.320734276,4.697379497,true
initial,1.950000000,0.595830901,-0.927005592,6.371458910,2.896887492,8.964187527,10.415062182,4.610411827,true
initial,1.966666667,0.574367104,-0.940281981,6.391499172,2.938375840,8.901561622,10.509390087,4.520719157,true
initial,1.983333333,0.552321889,-0.953467020,6.412374027,2.979578728,8.836327646,10.603717993,4.428301487,true
initial,2.000000000,0.529747264,-0.966488454,6.434046047,3.020270366,8.768602559,10.698045899,4.333158817,true
initial,2.016666667,0.506695400,-0.979276873,6.456473765,3.060233848,8.698515945,10.792373804,4.235291147,true
initial,2.033333333,0.483218481,-0.991766217,6.479611808,3.099262743,8.626209593,10.886701710,4.134698477,true
initial,2.050000000,0.459368552,-1.003894256,6.503411091,3.137162582,8.551836893,10.981029615,4.031380807,true
initial,2.066666667,0.435197383,-1.015603018,6.527819065,3.173752208,8.475562063,11.075357521,3.925338137,true
initial,2.083333333,0.410756331,-1.026839177,6.552780009,3.208864973,8.397559224,11.169685427,3.816570467,true
initial,2.100000000,0.386096216,-1.037554379,6.578235378,3.242349782,8.318011334,11.264013332,3.705077797,true
initial,2.116666667,0.361267205,-1.047705524,6.604124170,3.274071945,8.237109016,11.358341238,3.590860127,true
initial,2.133333333,0.336318700,-1.057254981,6.630383336,3.303913865,8.155049296,11.452669143,3.473917457,true
initial,2.150000000,0.311299238,-1.066170745,6.656948203,3.331775527,8.072034275,11.546997049,3.354249787,true
initial,2.166666667,0.286256406,-1.074426532,6.683752913,3.357574799,7.988269758,11.641324954,3.231857117,true
initial,2.183333333,0.261236756,-1.082001822,6.710730864,3.381247553,7.903963874,11.735652860,3.106739447,true
initial,2.200000000,0.236285738,-1.088881834,6.737815151,3.402747597,7.819325694,11.829980766,2.978896777,true
initial,2.216666667,0.211447639,-1.095057452,6.764939001,3.422046442,7.734563886,11.924308671,2.848329107,true
initial,2.233333333,0.186765533,-1.100525094,6.792036182,3.439132899,7.649885414,12.018636577,2.715036437,true
initial,2.250000000,0.162281241,-1.105286543,6.819041405,3.454012532,7.565494314,12.112964482,2.579018767,true
initial,2.266666667,0.138035303,-1.109348719,6.845890681,3.466706972,7.481590540,12.207292388,2.440276097,true
initial,2.283333333,0.114066951,-1.112723431,6.872521666,3.477253112,7.398368922,12.301620293,2.298808427,true
initial,2.300000000,0.090414102,-1.115427078,6.898873954,3.485702202,7.316018223,12.395948199,2.154615757,true
initial,2.316666667,0.067113351,-1.117480339,6.924889345,3.492118860,7.234720313,12.490276105,2.007698087,true
initial,2.333333333,0.044199975,-1.118907828,6.950512071,3.496580003,7.154649471,12.584604010,1.858055417,true
initial,2.350000000,0.021707945,-1.119737743,6.975688975,3.499173747,7.075971807,12.678931916,1.705687747,true
initial,2.366666667,-0.000330056,-1.120001496,7.000369663,3.499998252,6.998844806,12.773259821,1.550595077,true
initial,2.383333333,-0.021882611,-1.119733342,7.024506601,3.499160562,6.923417006,12.867587727,1.392777407,true
initial,2.400000000,-0.042919539,-1.118970002,7.048055187,3.496775430,6.849827790,12.961915632,1.232234737,true
initial,2.416666667,-0.063411858,-1.117750295,7.070973778,3.492964160,6.778207293,13.056243538,1.068967067,true
initial,2.433333333,-0.083331750,-1.116114767,7.093223684,3.487853457,6.708676422,13.150571444,0.902974397,true
initial,2.450000000,-0.102652516,-1.114105337,7.114769127,3.481574315,6.641346979,13.244899349,0.734256727,true
initial,2.466666667,-0.121348531,-1.111764953,7.135577178,3.474260942,6.576321873,13.339227255,0.562814057,true
initial,2.483333333,-0.139395200,-1.109137256,7.155617654,3.466049718,6.513695421,13.433555160,0.388646387,true
initial,2.500000000,-0.156768900,-1.106266270,7.174863005,3.457078218,6.453553721,13.527883066,0.211753717,true
initial,2.511111111,-0.167966252,-1.104238906,7.187239028,3.450742922,6.414878657,13.590768336,0.092311382,true
optimized,0.000000000,-1.250000000,-0.231469640,7.696624008,0.723342624,4.823049976,-4.949028445,2.938271857,false
optimized,0.016666667,-1.249791950,-0.231615234,7.696575614,0.723794855,4.823200293,-4.948134373,2.937092930,false
optimized,0.033333333,-1.249198743,-0.232028410,7.696438095,0.725086018,4.823630036,-4.945583913,2.933739874,false
optimized,0.050000000,-1.248220197,-0.232709801,7.696210711,0.727215345,4.824340608,-4.941372795,2.928215340,false
optimized,0.066666667,-1.246855494,-0.233659711,7.695892482,0.730183788,4.825335065,-4.935491759,2.920524459,false
optimized,0.083333333,-1.245103496,-0.234878563,7.695482042,0.733992665,4.826617682,-4.927927915,2.910674413,false
optimized,0.100000000,-1.242962740,-0.236366893,7.694977630,0.738643650,4.828193959,-4.918664752,2.898674480,false
optimized,0.116666667,-1.240431440,-0.238125343,7.694377087,0.744138757,4.830070642,-4.907682155,2.884536073,false
optimized,0.133333333,-1.237507486,-0.240154664,7.693677850,0.750480325,4.832255740,-4.894956424,2.868272798,false
optimized,0.150000000,-1.234188441,-0.242455702,7.692876945,0.757671001,4.834758551,-4.880460294,2.849900525,false
optimized,0.166666667,-1.230471543,-0.245029394,7.691970975,0.765713711,4.837589685,-4.864162966,2.829437458,false
optimized,0.183333333,-1.226353699,-0.247876758,7.690956116,0.774611641,4.840761096,-4.846030137,2.806904230,false
optimized,0.200000000,-1.221831488,-0.250998886,7.689828100,0.784368197,4.844286117,-4.826024037,2.782323991,false
optimized,0.216666667,-1.216901157,-0.254396928,7.688582210,0.794986980,4.848179494,-4.804103467,2.755722522,false
optimized,0.233333333,-1.211558618,-0.258072085,7.687213261,0.806471736,4.852457428,-4.780223850,2.727128346,false
optimized,0.250000000,-1.205799451,-0.262025589,7.685715588,0.818826320,4.857137619,-4.754337285,2.696572860,false
optimized,0.266666667,-1.199618896,-0.266258692,7.684083033,0.832054642,4.862239311,-4.726392603,2.664090465,false
optimized,0.283333333,-1.193011858,-0.270772644,7.682308929,0.846160611,4.867783342,-4.696335435,2.629718717,false
optimized,0.300000000,-1.185972899,-0.275568677,7.680386079,0.861148074,4.873792200,-4.664108291,2.593498477,false
optimized,0.316666667,-1.178496241,-0.280647980,7.678306742,0.877020749,4.880290072,-4.629650635,2.555474079,false
optimized,0.333333333,-1.170575761,-0.286011677,7.676062616,0.893782144,4.887302907,-4.592898986,2.515693498,false
optimized,0.350000000,-1.162204992,-0.291660796,7.673644814,0.911435480,4.894858474,-4.553787011,2.474208539,false
optimized,0.366666667,-1.153377123,-0.297596248,7.671043848,0.929983593,4.902986423,-4.512245644,2.431075020,false
optimized,0.383333333,-1.144084994,-0.303818783,7.668249607,0.949428838,4.911718350,-4.468203205,2.386352971,false
optimized,0.400000000,-1.134321099,-0.310328966,7.665251339,0.969772970,4.921087858,-4.421585538,2.340106846,false
optimized,0.416666667,-1.124077587,-0.317127127,7.662037625,0.991017029,4.931130625,-4.372316157,2.292405729,false
optimized,0.433333333,-1.113346258,-0.324213328,7.658596364,1.013161205,4.941884467,-4.320316410,2.243323558,false
optimized,0.450000000,-1.102118566,-0.331587311,7.654914752,1.036204690,4.953389402,-4.265505655,2.192939349,false
optimized,0.466666667,-1.090385625,-0.339248446,7.650979257,1.060145522,4.965687710,-4.207801453,2.141337432,false
optimized,0.483333333,-1.078138203,-0.347195682,7.646775608,1.084980409,4.978823993,-4.147119777,2.088607684,false
optimized,0.500000000,-1.065366734,-0.355427480,7.642288769,1.110704546,4.992845232,-4.083375241,2.034845772,false
optimized,0.516666667,-1.052061316,-0.363941753,7.637502932,1.137311410,5.007800835,-4.016481344,1.980153402,false
optimized,0.533333333,-1.038211721,-0.372735793,7.632401493,1.164792539,5.023742680,-3.946350737,1.924638561,false
optimized,0.550000000,-1.023807397,-0.381806197,7.626967050,1.193137298,5.040725151,-3.872895514,1.868415770,false
optimized,0.566666667,-1.008837481,-0.391148783,7.621181391,1.222332622,5.058805163,-3.796027517,1.811606333,false
optimized,0.583333333,-0.993290806,-0.400758506,7.615025487,1.252362741,5.078042176,-3.715658674,1.754338589,false
optimized,0.600000000,-0.977155912,-0.410629360,7.608479498,1.283208891,5.098498192,-3.631701355,1.696748155,false
optimized,0.616666667,-0.960421060,-0.420754281,7.601522775,1.314848995,5.120237736,-3.544068760,1.638978173,false
optimized,0.633333333,-0.943074249,-0.431125040,7.594133874,1.347257335,5.143327822,-3.452675328,1.581179549,false
optimized,0.650000000,-0.925103231,-0.441732126,7.586290575,1.380404195,5.167837887,-3.357437182,1.523511184,false
optimized,0.666666667,-0.906495533,-0.452564631,7.577969909,1.414255485,5.193839705,-3.258272596,1.466140194,false
optimized,0.683333333,-0.887238479,-0.463610122,7.569148198,1.448772352,5.221407273,-3.155102501,1.409242130,false
optimized,0.700000000,-0.867319216,-0.474854507,7.559801100,1.483910761,5.250616656,-3.047851020,1.353001169,false
optimized,0.716666667,-0.846724743,-0.486281900,7.549903673,1.519621069,5.281545797,-2.936446032,1.297610298,false
optimized,0.733333333,-0.825441946,-0.497874476,7.539430447,1.555847572,5.314274290,-2.820819781,1.243271484,false
optimized,0.750000000,-0.803457629,-0.509612325,7.528355514,1.592528049,5.348883096,-2.700909511,1.190195808,false
optimized,0.766666667,-0.780758559,-0.521473296,7.516652635,1.629593288,5.385454210,-2.576658143,1.138603592,false
optimized,0.783333333,-0.757331508,-0.533432852,7.504295363,1.666966604,5.424070277,-2.448014990,1.088724479,false
optimized,0.800000000,-0.733163306,-0.545463907,7.491257192,1.704563359,5.464814131,-2.314936505,1.040797500,false
optimized,0.816666667,-0.708240886,-0.557536679,7.477511717,1.742290482,5.507768281,-2.177387072,0.995071088,false
optimized,0.833333333,-0.682551354,-0.569618535,7.463032831,1.780046001,5.553014313,-2.035339837,0.951803062,false
optimized,0.850000000,-0.656082046,-0.581673850,7.447794937,1.817718585,5.600632216,-1.888777573,0.911260564,false
optimized,0.866666667,-0.628820598,-0.593663865,7.431773191,1.855187119,5.650699629,-1.737693585,0.873719945,false
optimized,0.883333333,-0.600755027,-0.605546568,7.414943769,1.892320313,5.703290995,-1.582092657,0.839466596,false
optimized,0.900000000,-0.571873808,-0.617276578,7.397284172,1.928976355,5.758476627,-1.421992029,0.808794719,false
optimized,0.916666667,-0.542165963,-0.628805058,7.378773549,1.965002633,5.816321683,-1.257422412,0.782007032,false
optimized,0.933333333,-0.511621156,-0.640079646,7.359393058,2.000235516,5.876885043,-1.088429037,0.759414403,false
optimized,0.950000000,-0.480229795,-0.651044418,7.339126253,2.034500247,5.940218097,-0.915072732,0.741335403,false
optimized,0.966666667,-0.447983137,-0.661639883,7.317959503,2.067610919,6.006363441,-0.737431027,0.728095779,false
optimized,0.983333333,-0.414873406,-0.671803021,7.295882439,2.099370600,6.075353483,-0.555599279,0.720027829,false
optimized,1.000000000,-0.380893910,-0.681467365,7.272888418,2.129571582,6.147208976,-0.369691815,0.717469687,false
optimized,1.016666667,-0.346039167,-0.690563136,7.248975022,2.157995809,6.221937480,-0.179843091,0.720764497,false
optimized,1.033333333,-0.310305043,-0.699017434,7.224144561,2.184415479,6.299531773,0.013791150,0.730259479,false
optimized,1.050000000,-0.273688886,-0.706754505,7.198404601,2.208593856,6.379968218,0.211032724,0.746304876,false
optimized,1.066666667,-0.236189672,-0.713696060,7.171768481,2.230286301,6.463205123,0.411679856,0.769252778,false
optimized,1.083333333,-0.197808151,-0.719761693,7.144255845,2.249241546,6.549181107,0.615506065,0.799455809,false
optimized,1.100000000,-0.158547003,-0.724869363,7.115893144,2.265203218,6.637813513,0.822259071,0.837265688,false
optimized,1.116666667,-0.118410988,-0.728935970,7.086714122,2.277911641,6.728996890,1.031659761,0.883031635,false
optimized,1.133333333,-0.077407104,-0.731878021,7.056760266,2.287105896,6.822601595,1.243401205,0.937098642,false
optimized,1.150000000,-0.035544744,-0.733612374,7.026081201,2.292526181,6.918472559,1.457147763,0.999805583,false
optimized,1.166666667,0.007164149,-0.734057087,6.994735019,2.293916423,7.016428244,1.672534273,1.071483176,false
optimized,1.183333333,0.050704931,-0.733132332,6.962788530,2.291027174,7.116259875,1.889165367,1.152451787,false
optimized,1.200000000,0.095060106,-0.730761404,6.930317413,2.283618735,7.217730960,2.106614913,1.243019080,false
optimized,1.216666667,0.140209190,-0.726871790,6.897406253,2.271464505,7.320577182,2.324425619,1.343477506,false
optimized,1.233333333,0.186128577,-0.721396294,6.864148445,2.254354504,7.424506690,2.542108818,1.454101652,false
optimized,1.250000000,0.232791419,-0.714274209,6.830645955,2.232099026,7.529200847,2.759144464,1.575145435,false
optimized,1.266666667,0.280167522,-0.705452504,6.797008923,2.204532359,7.634315480,2.974981358,1.706839171,false
optimized,1.283333333,0.328223254,-0.694887021,6.763355092,2.171516503,7.739482651,3.189037638,1.849386510,false
optimized,1.300000000,0.376921476,-0.682543631,6.729809064,2.132944812,7.844312990,3.400701567,2.002961279,false
optimized,1.316666667,0.426221495,-0.668399351,6.696501374,2.088745464,7.948398592,3.609332632,2.167704231,false
optimized,1.333333333,0.476079038,-0.652443369,6.663567380,2.038884672,8.051316475,3.814263003,2.343719743,false
optimized,1.350000000,0.526446254,-0.634677959,6.631145984,1.983369538,8.152632585,4.014799365,2.531072484,false
optimized,1.366666667,0.577345497,-0.615093595,6.599339664,1.922154222,8.252054912,4.210664696,2.728688176,true
optimized,1.383333333,0.629379705,-0.593422602,6.567890367,1.854432190,8.350332818,4.405570254,2.926080042,true
optimized,1.400000000,0.682664615,-0.569566473,6.536898033,1.779881718,8.447182664,4.600475811,3.120746908,true
optimized,1.416666667,0.737149767,-0.543501705,6.506567563,1.698429367,8.541964145,4.795381369,3.312688774,true
optimized,1.433333333,0.792780039,-0.515225429,6.477111202,1.610066182,8.634014014,4.990286927,3.501905640,true
optimized,1.450000000,0.849495649,-0.484757053,6.448746162,1.514852816,8.722653492,5.185192485,3.688397506,true
optimized,1.466666667,0.907232194,-0.452139597,6.421691930,1.412923717,8.807196701,5.380098043,3.872164372,true
optimized,1.483333333,0.965920740,-0.417440667,6.396167276,1.304490156,8.886960005,5.575003600,4.053206238,true
optimized,1.500000000,1.025487971,-0.380752993,6.372387029,1.189841909,8.961272084,5.769909158,4.231523104,true
optimized,1.516666667,1.085856382,-0.342194479,6.350558687,1.069347430,9.029484519,5.964814716,4.407114971,true
optimized,1.533333333,1.146944530,-0.301907737,6.330878952,0.943452370,9.090982642,6.159720274,4.579981837,true
optimized,1.550000000,1.208667335,-0.260059058,6.313530262,0.812676382,9.145196353,6.354625831,4.750123703,true
optimized,1.566666667,1.270936435,-0.216836832,6.298677437,0.677608174,9.191610603,6.549531389,4.917540569,true
optimized,1.583333333,1.333660579,-0.172449419,6.286464536,0.538898853,9.229775225,6.744436947,5.082232435,true
optimized,1.600000000,1.396746071,-0.127122504,6.277012023,0.397253667,9.259313786,6.939342505,5.244199301,true
optimized,1.616666667,1.460097246,-0.081095992,6.270414333,0.253422304,9.279931185,7.134248063,5.403441167,true
optimized,1.633333333,1.523616973,-0.034620522,6.266737933,0.108187986,9.291419719,7.329153620,5.559958033,true
