i,j,x_m,y_m,solid,u_lattice,v_lattice,pressure_lattice,concentration,source_x_fraction,source_y_fraction
34,0,4.312500000,0.062500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
35,0,4.437500000,0.062500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
36,0,4.562500000,0.062500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
37,0,4.687500000,0.062500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
38,0,4.812500000,0.062500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
39,0,4.937500000,0.062500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
0,1,0.062500000,0.187500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
1,1,0.187500000,0.187500000,0,-0.000190638,0.000178164,0.008162466,0.006128795,0.300000000,0.250000000
2,1,0.312500000,0.187500000,0,-0.000424409,-0.000188163,0.008619275,0.006271328,0.300000000,0.250000000
3,1,0.437500000,0.187500000,0,-0.000279596,0.000034536,0.007733146,0.006538369,0.300000000,0.250000000
4,1,0.562500000,0.187500000,0,0.000302934,-0.000353961,0.008001897,0.006933648,0.300000000,0.250000000
5,1,0.687500000,0.187500000,0,0.001188031,-0.000318717,0.008847913,0.007456671,0.300000000,0.250000000
6,1,0.812500000,0.187500000,0,0.001539917,-0.000014772,0.008589352,0.008084077,0.300000000,0.250000000
7,1,0.937500000,0.187500000,0,0.002080261,-0.000328116,0.008268724,0.008791776,0.300000000,0.250000000
8,1,1.062500000,0.187500000,0,0.003168686,-0.000392205,0.008569440,0.009575092,0.300000000,0.250000000
9,1,1.187500000,0.187500000,0,0.003962351,-0.000184788,0.008732280,0.010425817,0.300000000,0.250000000
10,1,1.312500000,0.187500000,0,0.004469986,-0.000162309,0.008552314,0.011318045,0.300000000,0.250000000
11,1,1.437500000,0.187500000,0,0.005225620,-0.000326832,0.008447635,0.012231234,0.300000000,0.250000000
12,1,1.562500000,0.187500000,0,0.006231939,-0.000324367,0.008466718,0.013152047,0.300000000,0.250000000
13,1,1.687500000,0.187500000,0,0.007140042,-0.000274467,0.008419590,0.014058684,0.300000000,0.250000000
14,1,1.812500000,0.187500000,0,0.008126093,-0.000356329,0.008263197,0.014922513,0.300000000,0.250000000
15,1,1.937500000,0.187500000,0,0.009411524,-0.000472108,0.008040023,0.015724837,0.300000000,0.250000000
16,1,2.062500000,0.187500000,0,0.010885506,-0.000457219,0.007882677,0.016446868,0.300000000,0.250000000
17,1,2.187500000,0.187500000,0,0.012625227,-0.000687497,0.007691791,0.017065430,0.300000000,0.250000000
18,1,2.312500000,0.187500000,0,0.014876571,-0.000763234,0.007219021,0.017569040,0.300000000,0.250000000
19,1,2.437500000,0.187500000,0,0.017288091,-0.000790361,0.006789282,0.017952668,0.300000000,0.250000000
20,1,2.562500000,0.187500000,0,0.020333516,-0.001203845,0.006367587,0.018203808,0.300000000,0.250000000
21,1,2.687500000,0.187500000,0,0.024193902,-0.001331834,0.005384251,0.018339311,0.300000000,0.250000000
22,1,2.812500000,0.187500000,0,0.028362265,-0.001328357,0.004461961,0.018391482,0.300000000,0.250000000
23,1,2.937500000,0.187500000,0,0.032645675,-0.001505652,0.003514620,0.018364248,0.300000000,0.250000000
24,1,3.062500000,0.187500000,0,0.036819749,-0.001159687,0.001899928,0.018296349,0.300000000,0.250000000
25,1,3.187500000,0.187500000,0,0.040691125,-0.001302611,0.000377873,0.018274453,0.300000000,0.250000000
26,1,3.312500000,0.187500000,0,0.043252704,-0.000265527,-0.001126003,0.018289103,0.300000000,0.250000000
27,1,3.437500000,0.187500000,0,0.044118202,-0.000250345,-0.002158040,0.018418709,0.300000000,0.250000000
28,1,3.562500000,0.187500000,0,0.043470738,0.000761753,-0.003925168,0.018677440,0.300000000,0.250000000
29,1,3.687500000,0.187500000,0,0.041615696,0.000632458,-0.004895976,0.019087875,0.300000000,0.250000000
30,1,3.812500000,0.187500000,0,0.039746600,0.000582232,-0.005123705,0.019685833,0.300000000,0.250000000
31,1,3.937500000,0.187500000,0,0.036587133,0.001530761,-0.005853485,0.020496450,0.300000000,0.250000000
32,1,4.062500000,0.187500000,0,0.032738622,0.001053083,-0.006133178,0.021477539,0.300000000,0.250000000
33,1,4.187500000,0.187500000,0,0.031438798,-0.000228786,-0.006466523,0.022629056,0.300000000,0.250000000
34,1,4.312500000,0.187500000,0,0.029537465,0.001601890,-0.006874447,0.024035319,0.300000000,0.250000000
35,1,4.437500000,0.187500000,0,0.022976249,0.002716835,-0.005664214,0.025299142,0.300000000,0.250000000
36,1,4.562500000,0.187500000,0,0.022512065,-0.002734770,-0.005872855,0.025609441,0.300000000,0.250000000
37,1,4.687500000,0.187500000,0,0.032948558,-0.003951952,-0.010160272,0.024652046,0.300000000,0.250000000
38,1,4.812500000,0.187500000,0,0.020788926,0.012900489,-0.006433690,0.022932630,0.300000000,0.250000000
39,1,4.937500000,0.187500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
0,2,0.062500000,0.312500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
1,2,0.187500000,0.312500000,0,0.000009613,0.000460497,0.007995440,0.005666162,0.300000000,0.250000000
2,2,0.312500000,0.312500000,0,-0.000964905,0.000432569,0.008326224,0.005795600,0.300000000,0.250000000
3,2,0.437500000,0.312500000,0,-0.001017128,-0.001080577,0.008213342,0.006066298,0.300000000,0.250000000
4,2,0.562500000,0.312500000,0,0.001221517,-0.001929964,0.007906813,0.006444078,0.300000000,0.250000000
5,2,0.687500000,0.312500000,0,0.004080122,-0.001900691,0.008370673,0.006936223,0.300000000,0.250000000
6,2,0.812500000,0.312500000,0,0.006215197,-0.001097987,0.008708846,0.007535345,0.300000000,0.250000000
7,2,0.937500000,0.312500000,0,0.007514178,-0.001558600,0.008497763,0.008211257,0.300000000,0.250000000
8,2,1.062500000,0.312500000,0,0.009170707,-0.001978584,0.008394769,0.008949242,0.300000000,0.250000000
9,2,1.187500000,0.312500000,0,0.011362642,-0.001629065,0.008552433,0.009745582,0.300000000,0.250000000
10,2,1.312500000,0.312500000,0,0.013406215,-0.001441433,0.008607222,0.010587249,0.300000000,0.250000000
11,2,1.437500000,0.312500000,0,0.015176305,-0.001771634,0.008467416,0.011450467,0.300000000,0.250000000
12,2,1.562500000,0.312500000,0,0.017160116,-0.001974379,0.008375588,0.012314549,0.300000000,0.250000000
13,2,1.687500000,0.312500000,0,0.019539241,-0.002083829,0.008349302,0.013161308,0.300000000,0.250000000
14,2,1.812500000,0.312500000,0,0.022224481,-0.002388556,0.008209705,0.013971233,0.300000000,0.250000000
15,2,1.937500000,0.312500000,0,0.025154830,-0.002825851,0.007997677,0.014721738,0.300000000,0.250000000
16,2,2.062500000,0.312500000,0,0.028662854,-0.003351481,0.007840808,0.015388125,0.300000000,0.250000000
17,2,2.187500000,0.312500000,0,0.032964838,-0.004187657,0.007530858,0.015952667,0.300000000,0.250000000
18,2,2.312500000,0.312500000,0,0.037864312,-0.004666243,0.007131003,0.016410270,0.300000000,0.250000000
19,2,2.437500000,0.312500000,0,0.043909583,-0.005918716,0.006797857,0.016734158,0.300000000,0.250000000
20,2,2.562500000,0.312500000,0,0.051726218,-0.007289128,0.006014000,0.016924605,0.300000000,0.250000000
21,2,2.687500000,0.312500000,0,0.060057373,-0.007883096,0.005187644,0.017020623,0.300000000,0.250000000
22,2,2.812500000,0.312500000,0,0.069494037,-0.009113943,0.004632285,0.016995069,0.300000000,0.250000000
23,2,2.937500000,0.312500000,0,0.080301201,-0.009007119,0.003001099,0.016886008,0.300000000,0.250000000
24,2,3.062500000,0.312500000,0,0.090754305,-0.008055447,0.001404374,0.016805815,0.300000000,0.250000000
25,2,3.187500000,0.312500000,0,0.100062388,-0.007344767,0.000639865,0.016718292,0.300000000,0.250000000
26,2,3.312500000,0.312500000,0,0.107403761,-0.003540624,-0.001273933,0.016735086,0.300000000,0.250000000
27,2,3.437500000,0.312500000,0,0.111177711,-0.000407868,-0.002911149,0.016854999,0.300000000,0.250000000
28,2,3.562500000,0.312500000,0,0.112146624,0.001881798,-0.003648262,0.017157710,0.300000000,0.250000000
29,2,3.687500000,0.312500000,0,0.110193200,0.004187283,-0.004737578,0.017604986,0.300000000,0.250000000
30,2,3.812500000,0.312500000,0,0.105095736,0.005038142,-0.005156414,0.018198236,0.300000000,0.250000000
31,2,3.937500000,0.312500000,0,0.099875996,0.006676825,-0.005912592,0.018981136,0.300000000,0.250000000
32,2,4.062500000,0.312500000,0,0.093976095,0.006063279,-0.006431508,0.020004374,0.300000000,0.250000000
33,2,4.187500000,0.312500000,0,0.085450871,0.004743819,-0.005742129,0.021199550,0.300000000,0.250000000
34,2,4.312500000,0.312500000,0,0.078423826,0.006720773,-0.005818378,0.022402944,0.300000000,0.250000000
35,2,4.437500000,0.312500000,0,0.077323629,0.005852053,-0.007896940,0.023734439,0.300000000,0.250000000
36,2,4.562500000,0.312500000,0,0.071533948,-0.002280106,-0.007069305,0.025001721,0.300000000,0.250000000
37,2,4.687500000,0.312500000,0,0.057766440,0.001237400,-0.003311120,0.024653347,0.300000000,0.250000000
38,2,4.812500000,0.312500000,0,0.067162530,0.015915980,-0.006642918,0.016709329,0.300000000,0.250000000
39,2,4.937500000,0.312500000,0,0.103125000,0.015915637,-0.000000000,0.000000000,0.300000000,0.250000000
0,3,0.062500000,0.437500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
1,3,0.187500000,0.437500000,0,-0.000174689,0.000462353,0.007588489,0.004778813,0.300000000,0.250000000
2,3,0.312500000,0.437500000,0,0.001832311,0.000528713,0.006844106,0.004891042,0.300000000,0.250000000
3,3,0.437500000,0.437500000,0,0.005826329,-0.003998282,0.008659813,0.005139689,0.300000000,0.250000000
4,3,0.562500000,0.437500000,0,0.007742725,-0.004384889,0.008873044,0.005527104,0.300000000,0.250000000
5,3,0.687500000,0.437500000,0,0.008437449,-0.004132766,0.007936485,0.005992525,0.300000000,0.250000000
6,3,0.812500000,0.437500000,0,0.011483714,-0.003807178,0.008151337,0.006525052,0.300000000,0.250000000
7,3,0.937500000,0.437500000,0,0.015136226,-0.003725188,0.008723537,0.007139585,0.300000000,0.250000000
8,3,1.062500000,0.437500000,0,0.017141181,-0.003892741,0.008625708,0.007818710,0.300000000,0.250000000
9,3,1.187500000,0.437500000,0,0.018767057,-0.003827605,0.008384552,0.008536001,0.300000000,0.250000000
10,3,1.312500000,0.437500000,0,0.021298687,-0.003781951,0.008448130,0.009284751,0.300000000,0.250000000
11,3,1.437500000,0.437500000,0,0.024009729,-0.003986908,0.008524318,0.010057131,0.300000000,0.250000000
12,3,1.562500000,0.437500000,0,0.026467463,-0.004368512,0.008419664,0.010829650,0.300000000,0.250000000
13,3,1.687500000,0.437500000,0,0.029197834,-0.004868055,0.008249077,0.011579224,0.300000000,0.250000000
14,3,1.812500000,0.437500000,0,0.032438372,-0.005501915,0.008141164,0.012291788,0.300000000,0.250000000
15,3,1.937500000,0.437500000,0,0.036022043,-0.006347018,0.008055838,0.012943947,0.300000000,0.250000000
16,3,2.062500000,0.437500000,0,0.040180812,-0.007647868,0.007805914,0.013508710,0.300000000,0.250000000
17,3,2.187500000,0.437500000,0,0.045085082,-0.009058602,0.007425292,0.013976997,0.300000000,0.250000000
18,3,2.312500000,0.437500000,0,0.050836536,-0.010583339,0.007179321,0.014331783,0.300000000,0.250000000
19,3,2.437500000,0.437500000,0,0.057958231,-0.013561731,0.006752913,0.014539470,0.300000000,0.250000000
20,3,2.562500000,0.437500000,0,0.066129214,-0.015472027,0.005944675,0.014624952,0.300000000,0.250000000
21,3,2.687500000,0.437500000,0,0.075577025,-0.017942850,0.005340015,0.014585288,0.300000000,0.250000000
22,3,2.812500000,0.437500000,0,0.087864868,-0.020699403,0.004198933,0.014411277,0.300000000,0.250000000
23,3,2.937500000,0.437500000,0,0.100936315,-0.020347927,0.002615966,0.014209485,0.300000000,0.250000000
24,3,3.062500000,0.437500000,0,0.115516251,-0.021403067,0.001465241,0.014029415,0.300000000,0.250000000
25,3,3.187500000,0.437500000,0,0.128941036,-0.015875444,-0.000423813,0.013881324,0.300000000,0.250000000
26,3,3.312500000,0.437500000,0,0.138815273,-0.011440052,-0.001813087,0.013969211,0.300000000,0.250000000
27,3,3.437500000,0.437500000,0,0.146098170,-0.002873755,-0.003729613,0.014227307,0.300000000,0.250000000
28,3,3.562500000,0.437500000,0,0.148691136,0.001313237,-0.004070503,0.014638687,0.300000000,0.250000000
29,3,3.687500000,0.437500000,0,0.148169432,0.007364589,-0.004960094,0.015224423,0.300000000,0.250000000
30,3,3.812500000,0.437500000,0,0.144250191,0.011138307,-0.005928190,0.015980226,0.300000000,0.250000000
31,3,3.937500000,0.437500000,0,0.138221147,0.012590864,-0.005791228,0.016860872,0.300000000,0.250000000
32,3,4.062500000,0.437500000,0,0.132376409,0.012792698,-0.006099563,0.017848219,0.300000000,0.250000000
33,3,4.187500000,0.437500000,0,0.124986317,0.013757471,-0.006464910,0.019082778,0.300000000,0.250000000
34,3,4.312500000,0.437500000,0,0.115890065,0.013130223,-0.005844254,0.020438451,0.300000000,0.250000000
35,3,4.437500000,0.437500000,0,0.110417679,0.009683864,-0.006537329,0.021660034,0.300000000,0.250000000
36,3,4.562500000,0.437500000,0,0.104940694,0.005296942,-0.007194849,0.023103876,0.300000000,0.250000000
37,3,4.687500000,0.437500000,0,0.097107965,0.006662384,-0.005032843,0.023696962,0.300000000,0.250000000
38,3,4.812500000,0.437500000,0,0.094747532,0.003925048,-0.005716489,0.015131733,0.300000000,0.250000000
39,3,4.937500000,0.437500000,0,0.103125000,0.003928813,0.000000000,0.000000000,0.300000000,0.250000000
0,4,0.062500000,0.562500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
1,4,0.187500000,0.562500000,0,0.001750173,-0.001633476,0.007944851,0.003493627,0.300000000,0.250000000
2,4,0.312500000,0.562500000,0,0.006559534,-0.005421387,0.008059179,0.003651683,0.300000000,0.250000000
3,4,0.437500000,0.562500000,0,0.012464830,-0.006996848,0.007704883,0.003930785,0.300000000,0.250000000
4,4,0.562500000,0.562500000,0,0.016680562,-0.006221373,0.008240573,0.004316715,0.300000000,0.250000000
5,4,0.687500000,0.562500000,0,0.019057032,-0.006045129,0.008568637,0.004764833,0.300000000,0.250000000
6,4,0.812500000,0.562500000,0,0.020515512,-0.006778674,0.008426361,0.005257286,0.300000000,0.250000000
7,4,0.937500000,0.562500000,0,0.022498415,-0.006356538,0.008336779,0.005798993,0.300000000,0.250000000
8,4,1.062500000,0.562500000,0,0.025030329,-0.005879941,0.008481945,0.006389783,0.300000000,0.250000000
9,4,1.187500000,0.562500000,0,0.027351186,-0.006001351,0.008554469,0.007019023,0.300000000,0.250000000
10,4,1.312500000,0.562500000,0,0.029431220,-0.006321072,0.008469268,0.007672350,0.300000000,0.250000000
11,4,1.437500000,0.562500000,0,0.031708895,-0.006526933,0.008411514,0.008335608,0.300000000,0.250000000
12,4,1.562500000,0.562500000,0,0.034358284,-0.007023846,0.008380332,0.008995269,0.300000000,0.250000000
13,4,1.687500000,0.562500000,0,0.037195608,-0.007835993,0.008282531,0.009635684,0.300000000,0.250000000
14,4,1.812500000,0.562500000,0,0.040226407,-0.008870589,0.008169014,0.010235447,0.300000000,0.250000000
15,4,1.937500000,0.562500000,0,0.043755229,-0.010211220,0.008014036,0.010770849,0.300000000,0.250000000
16,4,2.062500000,0.562500000,0,0.047866919,-0.012010566,0.007754598,0.011227266,0.300000000,0.250000000
17,4,2.187500000,0.562500000,0,0.052409298,-0.014087538,0.007541667,0.011589367,0.300000000,0.250000000
18,4,2.312500000,0.562500000,0,0.057828614,-0.016996484,0.007270553,0.011819693,0.300000000,0.250000000
19,4,2.437500000,0.562500000,0,0.064378424,-0.020610894,0.006635580,0.011915495,0.300000000,0.250000000
20,4,2.562500000,0.562500000,0,0.071659498,-0.023568722,0.006129323,0.011891551,0.300000000,0.250000000
21,4,2.687500000,0.562500000,0,0.081809731,-0.029723765,0.005459325,0.011686842,0.300000000,0.250000000
22,4,2.812500000,0.562500000,0,0.094978488,-0.032654628,0.003663879,0.011388153,0.300000000,0.250000000
23,4,2.937500000,0.562500000,0,0.108180318,-0.034603701,0.002683720,0.011072734,0.300000000,0.250000000
24,4,3.062500000,0.562500000,0,0.124760785,-0.037459351,0.001180828,0.010714803,0.300000000,0.250000000
25,4,3.187500000,0.562500000,0,0.140527668,-0.026490142,-0.002440139,0.010635708,0.300000000,0.250000000
26,4,3.312500000,0.562500000,0,0.151509620,-0.020392963,-0.003125632,0.010801954,0.300000000,0.250000000
27,4,3.437500000,0.562500000,0,0.158627822,-0.008511337,-0.004178177,0.011254615,0.300000000,0.250000000
28,4,3.562500000,0.562500000,0,0.160524918,0.002157269,-0.005849550,0.011891222,0.300000000,0.250000000
29,4,3.687500000,0.562500000,0,0.158804088,0.009541736,-0.006125982,0.012721617,0.300000000,0.250000000
30,4,3.812500000,0.562500000,0,0.155915214,0.015471578,-0.006368279,0.013706417,0.300000000,0.250000000
31,4,3.937500000,0.562500000,0,0.150948582,0.018063093,-0.006110565,0.014779740,0.300000000,0.250000000
32,4,4.062500000,0.562500000,0,0.145446735,0.019482479,-0.006160811,0.015880296,0.300000000,0.250000000
33,4,4.187500000,0.562500000,0,0.141411378,0.020457764,-0.006966756,0.017130974,0.300000000,0.250000000
34,4,4.312500000,0.562500000,0,0.137072465,0.017932890,-0.006591655,0.018590732,0.300000000,0.250000000
35,4,4.437500000,0.562500000,0,0.129336828,0.017774380,-0.005072692,0.019993662,0.300000000,0.250000000
36,4,4.562500000,0.562500000,0,0.119812979,0.017348832,-0.005630971,0.021333115,0.300000000,0.250000000
37,4,4.687500000,0.562500000,0,0.112098864,0.008795427,-0.007277117,0.022381587,0.300000000,0.250000000
38,4,4.812500000,0.562500000,0,0.105043135,0.007614114,-0.005436878,0.015037151,0.300000000,0.250000000
39,4,4.937500000,0.562500000,0,0.103125000,0.007619017,-0.000000000,0.000000000,0.300000000,0.250000000
0,5,0.062500000,0.687500000,1,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
1,5,0.187500000,0.687500000,0,0.014569830,-0.012921387,0.007615450,0.001883403,0.300000000,0.250000000
2,5,0.312500000,0.687500000,0,0.028069898,-0.012146220,0.010005860,0.002273444,0.300000000,0.250000000
3,5,0.437500000,0.687500000,0,0.025702938,-0.008326739,0.007946885,0.002691688,0.300000000,0.250000000
4,5,0.562500000,0.687500000,0,0.024574263,-0.009244094,0.007432044,0.003068347,0.300000000,0.250000000
5,5,0.687500000,0.687500000,0,0.028576087,-0.008836653,0.008440640,0.003472296,0.300000000,0.250000000
6,5,0.812500000,0.687500000,0,0.031460184,-0.008375390,0.008677388,0.003924246,0.300000000,0.250000000
7,5,0.937500000,0.687500000,0,0.032173485,-0.008062973,0.008354096,0.004406553,0.300000000,0.250000000
8,5,1.062500000,0.687500000,0,0.033334918,-0.008047038,0.008366066,0.004911319,0.300000000,0.250000000
9,5,1.187500000,0.687500000,0,0.035281235,-0.008042638,0.008535694,0.005443196,0.300000000,0.250000000
10,5,1.312500000,0.687500000,0,0.037104368,-0.008289378,0.008508576,0.005995929,0.300000000,0.250000000
11,5,1.437500000,0.687500000,0,0.038915920,-0.008787949,0.008388914,0.006553537,0.300000000,0.250000000
12,5,1.562500000,0.687500000,0,0.041089169,-0.009557996,0.008341779,0.007103672,0.300000000,0.250000000
13,5,1.687500000,0.687500000,0,0.043473047,-0.010517278,0.008326406,0.007634125,0.300000000,0.250000000
14,5,1.812500000,0.687500000,0,0.046063339,-0.011879623,0.008208252,0.008124933,0.300000000,0.250000000
15,5,1.937500000,0.687500000,0,0.049071381,-0.013668263,0.007981658,0.008558719,0.300000000,0.250000000
16,5,2.062500000,0.687500000,0,0.052392152,-0.015837444,0.007827091,0.008922276,0.300000000,0.250000000
17,5,2.187500000,0.687500000,0,0.056051538,-0.018612918,0.007705181,0.009188407,0.300000000,0.250000000
18,5,2.312500000,0.687500000,0,0.060562156,-0.022433137,0.007277323,0.009331698,0.300000000,0.250000000
19,5,2.437500000,0.687500000,0,0.065917442,-0.026376362,0.006711924,0.009364913,0.300000000,0.250000000
20,5,2.562500000,0.687500000,0,0.072085808,-0.031780310,0.006451750,0.009256537,0.300000000,0.250000000
21,5,2.687500000,0.687500000,0,0.080435606,-0.040382851,0.005527698,0.008972287,0.300000000,0.250000000
22,5,2.812500000,0.687500000,0,0.090695212,-0.044205981,0.003889873,0.008606811,0.300000000,0.250000000
23,5,2.937500000,0.687500000,0,0.107013905,-0.053614946,0.002350028,0.008158024,0.300000000,0.250000000
24,5,3.062500000,0.687500000,0,0.129023102,-0.051762008,-0.001134383,0.007779596,0.300000000,0.250000000
25,5,3.187500000,0.687500000,0,0.145159012,-0.042746010,-0.002994287,0.007867739,0.300000000,0.250000000
26,5,3.312500000,0.687500000,0,0.153533148,-0.024282080,-0.005394916,0.008191684,0.300000000,0.250000000
27,5,3.437500000,0.687500000,0,0.152062336,-0.010452951,-0.006054600,0.008881217,0.300000000,0.250000000
28,5,3.562500000,0.687500000,0,0.146915138,0.006054280,-0.007615761,0.009858797,0.300000000,0.250000000
29,5,3.687500000,0.687500000,0,0.141487451,0.012918210,-0.007500447,0.010962738,0.300000000,0.250000000
30,5,3.812500000,0.687500000,0,0.138917882,0.018102733,-0.006830697,0.012146134,0.300000000,0.250000000
31,5,3.937500000,0.687500000,0,0.138431411,0.021487753,-0.007132273,0.013392927,0.300000000,0.250000000
32,5,4.062500000,0.687500000,0,0.136894452,0.023294136,-0.006800392,0.014741516,0.300000000,0.250000000
33,5,4.187500000,0.687500000,0,0.134136916,0.023463770,-0.005950361,0.016064573,0.300000000,0.250000000
34,5,4.312500000,0.687500000,0,0.131969569,0.021821753,-0.006494592,0.017390423,0.300000000,0.250000000
35,5,4.437500000,0.687500000,0,0.128887690,0.023176220,-0.006720699,0.018984575,0.300000000,0.250000000
36,5,4.562500000,0.687500000,0,0.125630372,0.024453990,-0.005762444,0.020534239,0.300000000,0.250000000
37,5,4.687500000,0.687500000,0,0.120168185,0.018290680,-0.005400489,0.021544932,0.300000000,0.250000000
38,5,4.812500000,0.687500000,0,0.107833972,0.018307270,-0.004522489,0.014594876,0.300000000,0.250000000
39,5,4.937500000,0.687500000,0,0.103125000,0.018313174,0.000000000,0.000000000,0.300000000,0.250000000
0,6,0.062500000,0.812500000,0,0.075000000,0.000000000,0.000000000,0.000000000,0.300000000,0.250000000
1,6,0.187500000,0.812500000,0,0.049007995,-0.015100665,0.007534870,0.000591465,0.300000000,0.250000000
2,6,0.312500000,0.812500000,0,0.037420152,-0.013149841,0.005888419,0.001165740,0.300000000,0.250000000
3,6,0.437500000,0.812500000,0,0.040901388,-0.009205319,0.008134594,0.001578706,0.300000000,0.250000000
4,6,0.562500000,0.812500000,0,0.043668129,-0.010201621,0.008995910,0.001965231,0.300000000,0.250000000
5,6,0.687500000,0.812500000,0,0.041506297,-0.009938889,0.008285912,0.002345628,0.300000000,0.250000000
6,6,0.812500000,0.812500000,0,0.040157941,-0.009192670,0.008073099,0.002732364,0.300000000,0.250000000
7,6,0.937500000,0.812500000,0,0.041191172,-0.009036304,0.008494780,0.003136009,0.300000000,0.250000000
8,6,1.062500000,0.812500000,0,0.042303850,-0.009362057,0.008585027,0.003563335,0.300000000,0.250000000
9,6,1.187500000,0.812500000,0,0.042932310,-0.009443420,0.008415036,0.004007693,0.300000000,0.250000000
10,6,1.312500000,0.812500000,0,0.043927067,-0.009783842,0.008421820,0.004460972,0.300000000,0.250000000
11,6,1.437500000,0.812500000,0,0.045340595,-0.010523194,0.008477064,0.004918759,0.300000000,0.250000000
12,6,1.562500000,0.812500000,0,0.046801701,-0.011493333,0.008406391,0.005371560,0.300000000,0.250000000
